gene_symbol	gene_code	status	other_associations	mean_prediction	prediction
ACACA	HGNC:84	-	0	 0.126	 0.101
ACACB	HGNC:85	-	0	 0.109	 0.093
ACAD10	HGNC:21597	-	0	 0.089	 0.090
ACAD11	HGNC:30211	-	0	 0.088	 0.088
ACAD8	HGNC:87	-	0	 0.105	 0.095
ACAD9	HGNC:21497	-	0	 0.093	 0.082
ACADL	HGNC:88	-	0	 0.109	 0.086
ACADM	HGNC:89	-	0	 0.123	 0.098
ACADS	HGNC:90	-	0	 0.112	 0.097
ACADSB	HGNC:91	-	0	 0.116	 0.095
ACADVL	HGNC:92	-	0	 0.118	 0.103
ACAN	HGNC:319	-	0	 0.110	 0.095
ACAP1	HGNC:16467	-	0	 0.119	 0.104
ACAP2	HGNC:16469	-	0	 0.109	 0.090
ACAP3	HGNC:16754	-	0	 0.095	 0.084
ACAT1	HGNC:93	-	0	 0.116	 0.094
ACAT2	HGNC:94	-	0	 0.111	 0.097
ACBD3	HGNC:15453	-	0	 0.105	 0.089
ACBD4	HGNC:23337	-	0	 0.092	 0.090
ACBD5	HGNC:23338	-	0	 0.094	 0.091
ACBD6	HGNC:23339	-	0	 0.098	 0.090
ACBD7	HGNC:17715	-	0	 0.084	 0.089
ACCS	HGNC:23989	-	0	 0.090	 0.088
ACCSL	HGNC:34391	-	0	 0.086	 0.087
ACD	HGNC:25070	-	0	 0.110	 0.095
ACE	HGNC:2707	-	0	 0.116	 0.121
ACE2	HGNC:13557	-	0	 0.104	 0.122
ACER1	HGNC:18356	-	0	 0.090	 0.085
ACER2	HGNC:23675	-	0	 0.095	 0.085
ACER3	HGNC:16066	-	0	 0.098	 0.083
ACHE	HGNC:108	-	0	 0.118	 0.098
ACIN1	HGNC:17066	-	0	 0.123	 0.101
ACKR2	HGNC:1565	-	0	 0.123	 0.100
ACKR3	HGNC:23692	-	0	 0.129	 0.112
ACKR4	HGNC:1611	-	0	 0.115	 0.090
ACLY	HGNC:115	-	0	 0.116	 0.100
ACMSD	HGNC:19288	-	0	 0.086	 0.083
ACN9	HGNC:21752	-	0	 0.093	 0.087
ACO1	HGNC:117	-	0	 0.111	 0.103
ACO2	HGNC:118	-	0	 0.116	 0.101
ACOT1	HGNC:33128	-	0	 0.094	 0.085
ACOT11	HGNC:18156	-	0	 0.098	 0.084
ACOT12	HGNC:24436	-	0	 0.089	 0.083
ACOT13	HGNC:20999	-	0	 0.099	 0.086
ACOT2	HGNC:18431	-	0	 0.097	 0.095
ACOT4	HGNC:19748	-	0	 0.092	 0.085
ACOT6	HGNC:33159	-	0	 0.089	 0.081
ACOT7	HGNC:24157	-	0	 0.116	 0.124
ACOT8	HGNC:15919	-	0	 0.104	 0.102
ACOT9	HGNC:17152	-	0	 0.107	 0.094
ACOX1	HGNC:119	-	0	 0.127	 0.094
ACOX2	HGNC:120	-	0	 0.110	 0.101
ACOX3	HGNC:121	-	0	 0.103	 0.098
ACOXL	HGNC:25621	-	1	 0.201	 0.108
ACP1	HGNC:122	-	0	 0.112	 0.097
ACP2	HGNC:123	-	0	 0.115	 0.101
ACP5	HGNC:124	-	0	 0.129	 0.099
ACP6	HGNC:29609	-	0	 0.099	 0.091
ACPL2	HGNC:26303	-	0	 0.098	 0.086
ACPP	HGNC:125	-	0	 0.108	 0.094
ACPT	HGNC:14376	-	0	 0.089	 0.086
ACR	HGNC:126	-	0	 0.105	 0.103
ACRBP	HGNC:17195	-	0	 0.090	 0.084
ACRC	HGNC:15805	-	0	 0.090	 0.089
ACRV1	HGNC:127	-	0	 0.098	 0.092
ACSBG1	HGNC:29567	-	0	 0.102	 0.094
ACSBG2	HGNC:24174	-	0	 0.088	 0.085
ACSF2	HGNC:26101	-	0	 0.097	 0.103
ACSF3	HGNC:27288	-	0	 0.087	 0.086
ACSL1	HGNC:3569	-	0	 0.153	 0.108
ACSL3	HGNC:3570	-	0	 0.125	 0.107
ACSL4	HGNC:3571	-	0	 0.123	 0.096
ACSL5	HGNC:16526	-	0	 0.119	 0.096
ACSL6	HGNC:16496	-	0	 0.106	 0.092
ACSM1	HGNC:18049	-	0	 0.088	 0.082
ACSM2A	HGNC:32017	-	0	 0.087	 0.081
ACSM2B	HGNC:30931	-	0	 0.084	 0.080
ACSM3	HGNC:10522	-	0	 0.097	 0.095
ACSM4	HGNC:32016	-	0	 0.082	 0.080
ACSM5	HGNC:26060	-	0	 0.092	 0.086
ACSS1	HGNC:16091	-	0	 0.105	 0.089
ACSS2	HGNC:15814	-	0	 0.103	 0.093
ACSS3	HGNC:24723	-	0	 0.091	 0.095
ACTA1	HGNC:129	-	0	 0.129	 0.137
ACTA2	HGNC:130	-	0	 0.120	 0.110
ACTB	HGNC:132	-	0	 0.150	 0.127
ACTBL2	HGNC:17780	-	0	 0.087	 0.083
ACTC1	HGNC:143	-	0	 0.117	 0.097
ACTG1	HGNC:144	-	0	 0.130	 0.100
ACTG2	HGNC:145	-	0	 0.112	 0.095
ACTL10	HGNC:16127	-	0	 0.084	 0.080
ACTL6A	HGNC:24124	-	0	 0.110	 0.095
ACTL6B	HGNC:160	-	0	 0.101	 0.087
ACTL7A	HGNC:161	-	0	 0.089	 0.088
ACTL7B	HGNC:162	-	0	 0.089	 0.084
ACTL8	HGNC:24018	-	0	 0.090	 0.085
ACTL9	HGNC:28494	-	1	 0.246	 0.104
ACTN1	HGNC:163	-	0	 0.173	 0.121
ACTN2	HGNC:164	-	0	 0.138	 0.104
ACTN3	HGNC:165	-	0	 0.106	 0.093
ACTN4	HGNC:166	-	0	 0.137	 0.118
ACTR10	HGNC:17372	-	0	 0.096	 0.092
ACTR1A	HGNC:167	-	0	 0.118	 0.100
ACTR1B	HGNC:168	-	0	 0.111	 0.105
ACTR2	HGNC:169	-	0	 0.115	 0.094
ACTR3	HGNC:170	-	0	 0.115	 0.100
ACTR3B	HGNC:17256	-	0	 0.095	 0.087
ACTR3C	HGNC:37282	-	0	 0.083	 0.080
ACTR5	HGNC:14671	-	0	 0.090	 0.082
ACTR6	HGNC:24025	-	0	 0.098	 0.086
ACTR8	HGNC:14672	-	0	 0.091	 0.084
ACTRT1	HGNC:24027	-	0	 0.087	 0.082
ACTRT2	HGNC:24026	-	0	 0.087	 0.092
ACTRT3	HGNC:24022	-	0	 0.086	 0.086
ACVR1	HGNC:171	-	0	 0.173	 0.172
ACVR1B	HGNC:172	-	0	 0.154	 0.125
ACVR1C	HGNC:18123	-	0	 0.109	 0.110
ACVR2A	HGNC:173	-	0	 0.168	 0.158
ACVR2B	HGNC:174	-	0	 0.129	 0.141
ACVRL1	HGNC:175	-	0	 0.141	 0.181
ACY1	HGNC:177	-	0	 0.105	 0.093
ACY3	HGNC:24104	-	0	 0.094	 0.091
ACYP1	HGNC:179	-	0	 0.104	 0.090
ACYP2	HGNC:180	-	0	 0.109	 0.098
ADA	HGNC:186	-	0	 0.130	 0.097
ADAD1	HGNC:30713	-	0	 0.088	 0.098
ADAD2	HGNC:30714	-	0	 0.084	 0.081
ADAL	HGNC:31853	-	0	 0.093	 0.084
ADAM10	HGNC:188	-	0	 0.140	 0.115
ADAM11	HGNC:189	-	0	 0.106	 0.106
ADAM12	HGNC:190	-	0	 0.125	 0.126
ADAM15	HGNC:193	-	0	 0.113	 0.097
ADAM17	HGNC:195	-	0	 0.139	 0.106
ADAM18	HGNC:196	-	0	 0.090	 0.083
ADAM19	HGNC:197	-	0	 0.143	 0.117
ADAM2	HGNC:198	-	0	 0.100	 0.098
ADAM20	HGNC:199	-	0	 0.093	 0.083
ADAM21	HGNC:200	-	0	 0.086	 0.080
ADAM22	HGNC:201	-	0	 0.101	 0.096
ADAM23	HGNC:202	-	0	 0.112	 0.103
ADAM28	HGNC:206	± LC-S	0	 0.114	 0.090
ADAM29	HGNC:207	-	1	 0.173	 0.178
ADAM30	HGNC:208	-	1	 0.275	 0.123
ADAM32	HGNC:15479	-	0	 0.091	 0.089
ADAM33	HGNC:15478	-	0	 0.089	 0.087
ADAM7	HGNC:214	-	0	 0.089	 0.089
ADAM8	HGNC:215	-	0	 0.124	 0.109
ADAM9	HGNC:216	-	0	 0.131	 0.121
ADAMDEC1	HGNC:16299	-	0	 0.108	 0.093
ADAMTS1	HGNC:217	-	0	 0.116	 0.100
ADAMTS10	HGNC:13201	-	0	 0.094	 0.090
ADAMTS12	HGNC:14605	-	0	 0.095	 0.095
ADAMTS13	HGNC:1366	-	0	 0.102	 0.142
ADAMTS14	HGNC:14899	-	0	 0.091	 0.097
ADAMTS15	HGNC:16305	-	0	 0.092	 0.091
ADAMTS16	HGNC:17108	-	0	 0.087	 0.084
ADAMTS17	HGNC:17109	-	0	 0.090	 0.085
ADAMTS18	HGNC:17110	-	0	 0.093	 0.093
ADAMTS19	HGNC:17111	-	0	 0.093	 0.102
ADAMTS2	HGNC:218	-	0	 0.104	 0.124
ADAMTS20	HGNC:17178	-	0	 0.092	 0.092
ADAMTS3	HGNC:219	-	0	 0.105	 0.106
ADAMTS4	HGNC:220	-	0	 0.116	 0.105
ADAMTS5	HGNC:221	-	0	 0.126	 0.135
ADAMTS6	HGNC:222	-	0	 0.110	 0.102
ADAMTS7	HGNC:223	-	1	 0.159	 0.190
ADAMTS8	HGNC:224	-	0	 0.101	 0.101
ADAMTS9	HGNC:13202	-	1	 0.200	 0.141
ADAMTSL1	HGNC:14632	-	0	 0.097	 0.092
ADAMTSL2	HGNC:14631	-	0	 0.096	 0.092
ADAMTSL3	HGNC:14633	-	0	 0.100	 0.102
ADAMTSL4	HGNC:19706	-	0	 0.108	 0.097
ADAMTSL5	HGNC:27912	-	0	 0.091	 0.090
ADAP1	HGNC:16486	-	0	 0.109	 0.096
ADAP2	HGNC:16487	-	0	 0.111	 0.091
ADAR	HGNC:225	-	0	 0.137	 0.095
ADARB1	HGNC:226	-	0	 0.111	 0.096
ADARB2	HGNC:227	± LC-P	0	 0.098	 0.091
ADAT1	HGNC:228	-	0	 0.097	 0.086
ADAT2	HGNC:21172	-	0	 0.091	 0.087
ADAT3	HGNC:25151	-	0	 0.088	 0.086
ADC	HGNC:29957	-	0	 0.092	 0.089
ADCK1	HGNC:19038	-	0	 0.094	 0.083
ADCK2	HGNC:19039	-	0	 0.095	 0.085
ADCK3	HGNC:16812	-	0	 0.108	 0.095
ADCK4	HGNC:19041	-	0	 0.097	 0.093
ADCK5	HGNC:21738	-	0	 0.087	 0.081
ADCY1	HGNC:232	-	0	 0.131	 0.105
ADCY10	HGNC:21285	-	0	 0.101	 0.105
ADCY2	HGNC:233	-	0	 0.128	 0.097
ADCY3	HGNC:234	-	1	 0.245	 0.153
ADCY4	HGNC:235	-	0	 0.122	 0.089
ADCY5	HGNC:236	-	0	 0.112	 0.090
ADCY6	HGNC:237	-	0	 0.136	 0.095
ADCY7	HGNC:238	-	0	 0.167	 0.105
ADCY8	HGNC:239	-	0	 0.141	 0.090
ADCY9	HGNC:240	-	1	 0.244	 0.139
ADCYAP1	HGNC:241	-	0	 0.120	 0.096
ADCYAP1R1	HGNC:242	-	0	 0.110	 0.102
ADD1	HGNC:243	-	0	 0.122	 0.101
ADD2	HGNC:244	-	0	 0.099	 0.093
ADD3	HGNC:245	-	0	 0.140	 0.114
ADGB	HGNC:21212	-	0	 0.089	 0.084
ADH1A	HGNC:249	-	0	 0.106	 0.099
ADH1B	HGNC:250	-	2	 0.387	 0.200
ADH1C	HGNC:251	-	0	 0.108	 0.097
ADH4	HGNC:252	-	0	 0.107	 0.094
ADH5	HGNC:253	-	0	 0.104	 0.091
ADH6	HGNC:255	-	0	 0.100	 0.090
ADH7	HGNC:256	-	0	 0.098	 0.087
ADHFE1	HGNC:16354	-	0	 0.132	 0.113
ADI1	HGNC:30576	-	0	 0.106	 0.096
ADIG	HGNC:28606	-	0	 0.093	 0.083
ADIPOQ	HGNC:13633	-	0	 0.113	 0.098
ADIPOR1	HGNC:24040	-	0	 0.109	 0.101
ADIPOR2	HGNC:24041	-	0	 0.127	 0.107
ADIRF	HGNC:24043	-	0	 0.106	 0.100
ADK	HGNC:257	-	0	 0.115	 0.094
ADM	HGNC:259	-	0	 0.180	 0.117
ADM2	HGNC:28898	-	0	 0.092	 0.081
ADM5	HGNC:27293	-	0	 0.083	 0.080
ADNP	HGNC:15766	-	0	 0.109	 0.099
ADNP2	HGNC:23803	-	0	 0.102	 0.089
ADO	HGNC:23506	-	0	 0.103	 0.089
ADORA1	HGNC:262	-	0	 0.129	 0.103
ADORA2A	HGNC:263	-	0	 0.134	 0.098
ADORA2B	HGNC:264	-	0	 0.131	 0.101
ADORA3	HGNC:268	-	0	 0.122	 0.102
ADPGK	HGNC:25250	-	0	 0.098	 0.089
ADPRH	HGNC:269	-	0	 0.096	 0.086
ADPRHL1	HGNC:21303	-	0	 0.088	 0.086
ADPRHL2	HGNC:21304	-	0	 0.089	 0.084
ADPRM	HGNC:30925	-	0	 0.103	 0.092
ADRA1A	HGNC:277	-	0	 0.124	 0.099
ADRA1B	HGNC:278	± LC-P	0	 0.123	 0.099
ADRA1D	HGNC:280	-	0	 0.117	 0.103
ADRA2A	HGNC:281	-	0	 0.133	 0.109
ADRA2B	HGNC:282	-	0	 0.117	 0.096
ADRA2C	HGNC:283	-	0	 0.119	 0.116
ADRB1	HGNC:285	-	0	 0.133	 0.105
ADRB2	HGNC:286	-	0	 0.165	 0.112
ADRB3	HGNC:288	-	0	 0.125	 0.106
ADRBK1	HGNC:289	-	0	 0.130	 0.103
ADRBK2	HGNC:290	-	0	 0.114	 0.087
ADRM1	HGNC:15759	-	0	 0.113	 0.097
ADSL	HGNC:291	-	0	 0.110	 0.093
ADSS	HGNC:292	-	0	 0.108	 0.091
ADSSL1	HGNC:20093	-	0	 0.096	 0.086
ADTRP	HGNC:21214	-	0	 0.104	 0.095
AEBP1	HGNC:303	-	0	 0.124	 0.158
AEBP2	HGNC:24051	-	0	 0.103	 0.092
AEN	HGNC:25722	-	0	 0.103	 0.087
AES	HGNC:307	-	0	 0.107	 0.097
AFAP1	HGNC:24017	-	0	 0.103	 0.091
AFAP1L1	HGNC:26714	-	0	 0.086	 0.086
AFAP1L2	HGNC:25901	-	0	 0.110	 0.096
AFF1	HGNC:7135	-	1	 0.367	 0.129
AFF2	HGNC:3776	-	0	 0.100	 0.101
AFF3	HGNC:6473	-	1	 0.337	 0.127
AFF4	HGNC:17869	-	0	 0.122	 0.107
AFG3L2	HGNC:315	-	0	 0.099	 0.099
AFM	HGNC:316	-	1	 0.175	 0.111
AFMID	HGNC:20910	-	0	 0.088	 0.084
AFP	HGNC:317	-	0	 0.107	 0.097
AFTPH	HGNC:25951	-	0	 0.101	 0.090
AGA	HGNC:318	-	0	 0.102	 0.091
AGAP1	HGNC:16922	-	0	 0.110	 0.098
AGAP10	HGNC:23462	-	0	 0.082	 0.080
AGAP11	HGNC:29421	-	0	 0.083	 0.085
AGAP2	HGNC:16921	-	0	 0.110	 0.088
AGAP3	HGNC:16923	-	0	 0.095	 0.093
AGAP4	HGNC:23459	-	0	 0.088	 0.087
AGAP5	HGNC:23467	-	0	 0.082	 0.080
AGAP6	HGNC:23466	-	0	 0.083	 0.080
AGAP7	HGNC:23465	-	0	 0.083	 0.080
AGAP8	HGNC:23464	-	0	 0.082	 0.080
AGAP9	HGNC:23463	-	0	 0.082	 0.080
AGBL1	HGNC:26504	-	0	 0.084	 0.081
AGBL2	HGNC:26296	-	0	 0.091	 0.089
AGBL3	HGNC:27981	-	0	 0.088	 0.085
AGBL4	HGNC:25892	-	0	 0.086	 0.081
AGBL5	HGNC:26147	-	0	 0.097	 0.091
AGER	HGNC:320	-	0	 0.128	 0.107
AGFG1	HGNC:5175	-	0	 0.115	 0.096
AGFG2	HGNC:5177	-	0	 0.100	 0.092
AGGF1	HGNC:24684	-	0	 0.102	 0.095
AGK	HGNC:21869	-	0	 0.100	 0.085
AGL	HGNC:321	-	0	 0.109	 0.093
AGMAT	HGNC:18407	-	0	 0.095	 0.091
AGMO	HGNC:33784	-	0	 0.085	 0.080
AGO1	HGNC:3262	-	0	 0.119	 0.100
AGO2	HGNC:3263	-	0	 0.127	 0.101
AGO3	HGNC:18421	-	0	 0.098	 0.086
AGO4	HGNC:18424	-	0	 0.103	 0.098
AGPAT1	HGNC:324	-	0	 0.120	 0.097
AGPAT2	HGNC:325	-	0	 0.122	 0.100
AGPAT3	HGNC:326	-	0	 0.111	 0.100
AGPAT4	HGNC:20885	-	0	 0.118	 0.108
AGPAT5	HGNC:20886	-	0	 0.111	 0.085
AGPAT6	HGNC:20880	-	0	 0.113	 0.091
AGPAT9	HGNC:28157	-	0	 0.109	 0.089
AGPS	HGNC:327	-	0	 0.107	 0.094
AGR2	HGNC:328	-	0	 0.111	 0.090
AGR3	HGNC:24167	-	0	 0.096	 0.091
AGRN	HGNC:329	-	0	 0.134	 0.095
AGRP	HGNC:330	-	0	 0.110	 0.085
AGT	HGNC:333	-	0	 0.137	 0.109
AGTPBP1	HGNC:17258	-	0	 0.102	 0.097
AGTR1	HGNC:336	-	0	 0.127	 0.108
AGTR2	HGNC:338	-	0	 0.126	 0.096
AGTRAP	HGNC:13539	-	0	 0.096	 0.086
AGXT	HGNC:341	-	0	 0.111	 0.098
AGXT2	HGNC:14412	-	0	 0.099	 0.090
AHCTF1	HGNC:24618	-	0	 0.103	 0.104
AHCY	HGNC:343	-	0	 0.111	 0.102
AHCYL1	HGNC:344	-	0	 0.109	 0.100
AHCYL2	HGNC:22204	-	0	 0.108	 0.100
AHDC1	HGNC:25230	-	0	 0.098	 0.103
AHI1	HGNC:21575	-	1	 0.301	 0.198
AHNAK	HGNC:347	-	0	 0.127	 0.099
AHNAK2	HGNC:20125	-	0	 0.101	 0.094
AHR	HGNC:348	-	0	 0.162	 0.121
AHRR	HGNC:346	-	0	 0.094	 0.097
AHSA1	HGNC:1189	-	0	 0.105	 0.097
AHSA2	HGNC:20437	-	0	 0.095	 0.089
AHSG	HGNC:349	-	0	 0.111	 0.098
AHSP	HGNC:18075	-	0	 0.091	 0.081
AICDA	HGNC:13203	-	0	 0.107	 0.091
AIDA	HGNC:25761	-	0	 0.098	 0.084
AIF1	HGNC:352	-	0	 0.136	 0.107
AIF1L	HGNC:28904	-	0	 0.099	 0.092
AIFM1	HGNC:8768	-	0	 0.121	 0.091
AIFM2	HGNC:21411	-	0	 0.101	 0.090
AIFM3	HGNC:26398	-	0	 0.101	 0.091
AIG1	HGNC:21607	-	0	 0.100	 0.092
AIM1	HGNC:356	-	0	 0.122	 0.105
AIM1L	HGNC:17295	-	0	 0.097	 0.092
AIM2	HGNC:357	-	0	 0.136	 0.099
AIMP1	HGNC:10648	-	0	 0.115	 0.097
AIMP2	HGNC:20609	-	0	 0.112	 0.092
AIP	HGNC:358	-	0	 0.112	 0.091
AIPL1	HGNC:359	-	0	 0.097	 0.092
AIRE	HGNC:360	-	1	 0.344	 0.115
AJAP1	HGNC:30801	+ HC-P	0	 0.167	 0.089
AJUBA	HGNC:20250	-	0	 0.107	 0.104
AK1	HGNC:361	-	0	 0.110	 0.107
AK2	HGNC:362	-	0	 0.116	 0.098
AK3	HGNC:17376	-	0	 0.108	 0.089
AK4	HGNC:363	-	0	 0.113	 0.092
AK5	HGNC:365	-	0	 0.116	 0.112
AK6	HGNC:49151	-	0	 0.082	 0.080
AK7	HGNC:20091	-	0	 0.093	 0.087
AK8	HGNC:26526	-	0	 0.090	 0.085
AK9	HGNC:33814	-	0	 0.090	 0.085
AKAP1	HGNC:367	-	0	 0.113	 0.100
AKAP10	HGNC:368	-	0	 0.106	 0.091
AKAP11	HGNC:369	-	0	 0.103	 0.093
AKAP12	HGNC:370	-	0	 0.140	 0.106
AKAP13	HGNC:371	-	0	 0.121	 0.098
AKAP14	HGNC:24061	-	0	 0.087	 0.084
AKAP17A	HGNC:18783	-	0	 0.095	 0.090
AKAP2	HGNC:372	-	0	 0.110	 0.103
AKAP3	HGNC:373	-	0	 0.097	 0.084
AKAP4	HGNC:374	-	0	 0.098	 0.099
AKAP5	HGNC:375	-	0	 0.108	 0.090
AKAP6	HGNC:376	-	0	 0.107	 0.095
AKAP7	HGNC:377	± LC-S	0	 0.108	 0.095
AKAP8	HGNC:378	-	0	 0.103	 0.090
AKAP8L	HGNC:29857	-	0	 0.101	 0.089
AKAP9	HGNC:379	-	0	 0.126	 0.103
AKIP1	HGNC:1170	-	0	 0.095	 0.085
AKIRIN1	HGNC:25744	-	0	 0.106	 0.099
AKIRIN2	HGNC:21407	-	0	 0.108	 0.098
AKNA	HGNC:24108	-	0	 0.102	 0.099
AKNAD1	HGNC:28398	-	0	 0.087	 0.081
AKR1A1	HGNC:380	-	0	 0.114	 0.098
AKR1B1	HGNC:381	-	0	 0.126	 0.104
AKR1B10	HGNC:382	-	0	 0.101	 0.092
AKR1B15	HGNC:37281	-	0	 0.092	 0.086
AKR1C1	HGNC:384	-	0	 0.120	 0.102
AKR1C2	HGNC:385	-	0	 0.104	 0.093
AKR1C3	HGNC:386	-	0	 0.121	 0.112
AKR1C4	HGNC:387	-	0	 0.098	 0.085
AKR1CL1	HGNC:23469	-	0	 0.082	 0.080
AKR1D1	HGNC:388	-	0	 0.103	 0.092
AKR1E2	HGNC:23437	-	0	 0.094	 0.088
AKR7A2	HGNC:389	-	0	 0.104	 0.090
AKR7A3	HGNC:390	-	0	 0.094	 0.086
AKR7L	HGNC:24056	-	0	 0.083	 0.082
AKT1	HGNC:391	-	0	 0.233	 0.135
AKT1S1	HGNC:28426	-	0	 0.114	 0.100
