gene_symbol	gene_code	status	other_associations	mean_prediction	prediction
ADCY5	HGNC:236	-	0	 0.112	 0.090
ADCY6	HGNC:237	-	0	 0.136	 0.107
ADCY7	HGNC:238	-	0	 0.167	 0.132
ADCY8	HGNC:239	-	0	 0.141	 0.097
ADCY9	HGNC:240	-	1	 0.244	 0.151
ADCYAP1	HGNC:241	-	0	 0.120	 0.116
ADCYAP1R1	HGNC:242	-	0	 0.110	 0.102
ADD1	HGNC:243	-	0	 0.122	 0.117
ADD2	HGNC:244	-	0	 0.099	 0.102
ADD3	HGNC:245	-	0	 0.140	 0.146
ADGB	HGNC:21212	-	0	 0.089	 0.089
ADH1A	HGNC:249	-	0	 0.106	 0.098
ADH1B	HGNC:250	-	2	 0.387	 0.205
ADH1C	HGNC:251	-	0	 0.108	 0.100
ADH4	HGNC:252	-	0	 0.107	 0.093
ADH5	HGNC:253	-	0	 0.104	 0.099
ADH6	HGNC:255	-	0	 0.100	 0.089
ADH7	HGNC:256	-	0	 0.098	 0.089
ADHFE1	HGNC:16354	-	0	 0.132	 0.093
ADI1	HGNC:30576	-	0	 0.106	 0.097
ADIG	HGNC:28606	-	0	 0.093	 0.092
ADIPOQ	HGNC:13633	-	0	 0.113	 0.096
ADIPOR1	HGNC:24040	-	0	 0.109	 0.101
ADIPOR2	HGNC:24041	-	0	 0.127	 0.122
ADIRF	HGNC:24043	-	0	 0.106	 0.103
ADK	HGNC:257	-	0	 0.115	 0.109
ADM	HGNC:259	-	0	 0.180	 0.170
ADM2	HGNC:28898	-	0	 0.092	 0.085
ADM5	HGNC:27293	-	0	 0.083	 0.081
ADNP	HGNC:15766	-	0	 0.109	 0.106
ADNP2	HGNC:23803	-	0	 0.102	 0.099
ADO	HGNC:23506	-	0	 0.103	 0.103
ADORA1	HGNC:262	-	0	 0.129	 0.115
ADORA2A	HGNC:263	-	0	 0.134	 0.124
ADORA2B	HGNC:264	-	0	 0.131	 0.118
ADORA3	HGNC:268	-	0	 0.122	 0.111
ADPGK	HGNC:25250	-	0	 0.098	 0.097
ADPRH	HGNC:269	-	0	 0.096	 0.100
ADPRHL1	HGNC:21303	-	0	 0.088	 0.084
ADPRHL2	HGNC:21304	-	0	 0.089	 0.089
ADPRM	HGNC:30925	-	0	 0.103	 0.101
ADRA1A	HGNC:277	-	0	 0.124	 0.114
ADRA1B	HGNC:278	-	0	 0.123	 0.102
ADRA1D	HGNC:280	-	0	 0.117	 0.105
ADRA2A	HGNC:281	-	0	 0.133	 0.112
ADRA2B	HGNC:282	-	0	 0.117	 0.103
ADRA2C	HGNC:283	-	0	 0.119	 0.109
ADRB1	HGNC:285	-	0	 0.133	 0.102
ADRB2	HGNC:286	-	0	 0.165	 0.157
ADRB3	HGNC:288	-	0	 0.125	 0.111
ADRBK1	HGNC:289	-	0	 0.130	 0.110
ADRBK2	HGNC:290	-	0	 0.114	 0.113
ADRM1	HGNC:15759	-	0	 0.113	 0.114
ADSL	HGNC:291	-	0	 0.110	 0.097
ADSS	HGNC:292	-	0	 0.108	 0.106
ADSSL1	HGNC:20093	-	0	 0.096	 0.093
ADTRP	HGNC:21214	-	0	 0.104	 0.101
AEBP1	HGNC:303	-	0	 0.124	 0.116
AEBP2	HGNC:24051	-	0	 0.103	 0.098
AEN	HGNC:25722	-	0	 0.103	 0.106
AES	HGNC:307	-	0	 0.107	 0.113
AFAP1	HGNC:24017	-	0	 0.103	 0.114
AFAP1L1	HGNC:26714	-	0	 0.086	 0.086
AFAP1L2	HGNC:25901	-	0	 0.110	 0.106
AFF1	HGNC:7135	+ HC-P	0	 0.367	 0.108
AFF2	HGNC:3776	-	0	 0.100	 0.096
AFF3	HGNC:6473	-	1	 0.337	 1.237
AFF4	HGNC:17869	-	0	 0.122	 0.151
AFG3L2	HGNC:315	-	0	 0.099	 0.096
AFM	HGNC:316	-	1	 0.175	 0.134
AFMID	HGNC:20910	-	0	 0.088	 0.083
AFP	HGNC:317	-	0	 0.107	 0.100
AFTPH	HGNC:25951	-	0	 0.101	 0.101
AGA	HGNC:318	-	0	 0.102	 0.094
AGAP1	HGNC:16922	-	0	 0.110	 0.092
AGAP10	HGNC:23462	-	0	 0.082	 0.085
AGAP11	HGNC:29421	-	0	 0.083	 0.081
AGAP2	HGNC:16921	-	0	 0.110	 0.106
AGAP3	HGNC:16923	-	0	 0.095	 0.091
AGAP4	HGNC:23459	-	0	 0.088	 0.088
AGAP5	HGNC:23467	-	0	 0.082	 0.081
AGAP6	HGNC:23466	-	0	 0.083	 0.085
AGAP7	HGNC:23465	-	0	 0.083	 0.085
AGAP8	HGNC:23464	-	0	 0.082	 0.085
AGAP9	HGNC:23463	-	0	 0.082	 0.085
AGBL1	HGNC:26504	-	0	 0.084	 0.084
AGBL2	HGNC:26296	-	0	 0.091	 0.093
AGBL3	HGNC:27981	-	0	 0.088	 0.089
AGBL4	HGNC:25892	-	0	 0.086	 0.084
AGBL5	HGNC:26147	-	0	 0.097	 0.096
AGER	HGNC:320	-	0	 0.128	 0.122
AGFG1	HGNC:5175	-	0	 0.115	 0.102
AGFG2	HGNC:5177	-	0	 0.100	 0.095
AGGF1	HGNC:24684	-	0	 0.102	 0.100
AGK	HGNC:21869	-	0	 0.100	 0.094
AGL	HGNC:321	-	0	 0.109	 0.103
AGMAT	HGNC:18407	-	0	 0.095	 0.088
AGMO	HGNC:33784	-	0	 0.085	 0.088
AGO1	HGNC:3262	-	0	 0.119	 0.109
AGO2	HGNC:3263	-	0	 0.127	 0.120
AGO3	HGNC:18421	-	0	 0.098	 0.089
AGO4	HGNC:18424	-	0	 0.103	 0.102
AGPAT1	HGNC:324	-	0	 0.120	 0.104
AGPAT2	HGNC:325	-	0	 0.122	 0.234
AGPAT3	HGNC:326	-	0	 0.111	 0.100
AGPAT4	HGNC:20885	-	0	 0.118	 0.102
AGPAT5	HGNC:20886	-	0	 0.111	 0.109
AGPAT6	HGNC:20880	-	0	 0.113	 0.101
AGPAT9	HGNC:28157	-	0	 0.109	 0.100
AGPS	HGNC:327	-	0	 0.107	 0.101
AGR2	HGNC:328	-	0	 0.111	 0.097
AGR3	HGNC:24167	-	0	 0.096	 0.091
AGRN	HGNC:329	-	0	 0.134	 0.172
AGRP	HGNC:330	-	0	 0.110	 0.095
AGT	HGNC:333	-	0	 0.137	 0.106
AGTPBP1	HGNC:17258	-	0	 0.102	 0.095
AGTR1	HGNC:336	-	0	 0.127	 0.111
AGTR2	HGNC:338	-	0	 0.126	 0.104
AGTRAP	HGNC:13539	-	0	 0.096	 0.097
AGXT	HGNC:341	-	0	 0.111	 0.098
AGXT2	HGNC:14412	-	0	 0.099	 0.090
AHCTF1	HGNC:24618	-	0	 0.103	 0.099
AHCY	HGNC:343	-	0	 0.111	 0.107
AHCYL1	HGNC:344	-	0	 0.109	 0.106
AHCYL2	HGNC:22204	-	0	 0.108	 0.104
AHDC1	HGNC:25230	-	0	 0.098	 0.095
AHI1	HGNC:21575	-	1	 0.301	 0.207
AHNAK	HGNC:347	-	0	 0.127	 0.134
AHNAK2	HGNC:20125	-	0	 0.101	 0.099
AHR	HGNC:348	-	0	 0.162	 0.146
AHRR	HGNC:346	-	0	 0.094	 0.101
AHSA1	HGNC:1189	-	0	 0.105	 0.108
AHSA2	HGNC:20437	-	0	 0.095	 0.096
AHSG	HGNC:349	-	0	 0.111	 0.107
AHSP	HGNC:18075	-	0	 0.091	 0.093
AICDA	HGNC:13203	-	0	 0.107	 0.102
AIDA	HGNC:25761	-	0	 0.098	 0.099
AIF1	HGNC:352	-	0	 0.136	 0.139
AIF1L	HGNC:28904	-	0	 0.099	 0.100
AIFM1	HGNC:8768	-	0	 0.121	 0.104
AIFM2	HGNC:21411	-	0	 0.101	 0.099
AIFM3	HGNC:26398	-	0	 0.101	 0.109
AIG1	HGNC:21607	-	0	 0.100	 0.090
AIM1	HGNC:356	-	0	 0.122	 0.124
AIM1L	HGNC:17295	-	0	 0.097	 0.095
AIM2	HGNC:357	-	0	 0.136	 0.150
AIMP1	HGNC:10648	-	0	 0.115	 0.103
AIMP2	HGNC:20609	-	0	 0.112	 0.106
AIP	HGNC:358	-	0	 0.112	 0.101
AIPL1	HGNC:359	-	0	 0.097	 0.092
AIRE	HGNC:360	-	1	 0.344	 1.220
AJAP1	HGNC:30801	-	1	 0.167	 0.110
AJUBA	HGNC:20250	-	0	 0.107	 0.101
AK1	HGNC:361	-	0	 0.110	 0.104
AK2	HGNC:362	-	0	 0.116	 0.108
AK3	HGNC:17376	-	0	 0.108	 0.099
AK4	HGNC:363	-	0	 0.113	 0.112
AK5	HGNC:365	-	0	 0.116	 0.103
AK6	HGNC:49151	-	0	 0.082	 0.081
AK7	HGNC:20091	-	0	 0.093	 0.088
AK8	HGNC:26526	-	0	 0.090	 0.098
AK9	HGNC:33814	-	0	 0.090	 0.087
AKAP1	HGNC:367	-	0	 0.113	 0.109
AKAP10	HGNC:368	-	0	 0.106	 0.099
AKAP11	HGNC:369	-	0	 0.103	 0.099
AKAP12	HGNC:370	-	0	 0.140	 0.129
AKAP13	HGNC:371	-	0	 0.121	 0.112
AKAP14	HGNC:24061	-	0	 0.087	 0.089
AKAP17A	HGNC:18783	-	0	 0.095	 0.091
AKAP2	HGNC:372	-	0	 0.110	 0.116
AKAP3	HGNC:373	-	0	 0.097	 0.093
AKAP4	HGNC:374	-	0	 0.098	 0.094
AKAP5	HGNC:375	-	0	 0.108	 0.094
AKAP6	HGNC:376	-	0	 0.107	 0.095
AKAP7	HGNC:377	-	0	 0.108	 0.106
AKAP8	HGNC:378	-	0	 0.103	 0.100
AKAP8L	HGNC:29857	-	0	 0.101	 0.108
AKAP9	HGNC:379	-	0	 0.126	 0.116
AKIP1	HGNC:1170	-	0	 0.095	 0.095
AKIRIN1	HGNC:25744	-	0	 0.106	 0.112
AKIRIN2	HGNC:21407	-	0	 0.108	 0.104
AKNA	HGNC:24108	-	0	 0.102	 0.098
AKNAD1	HGNC:28398	-	0	 0.087	 0.087
AKR1A1	HGNC:380	-	0	 0.114	 0.103
AKR1B1	HGNC:381	-	0	 0.126	 0.109
AKR1B10	HGNC:382	-	0	 0.101	 0.100
AKR1B15	HGNC:37281	-	0	 0.092	 0.089
AKR1C1	HGNC:384	-	0	 0.120	 0.107
AKR1C2	HGNC:385	-	0	 0.104	 0.098
AKR1C3	HGNC:386	-	0	 0.121	 0.111
AKR1C4	HGNC:387	-	0	 0.098	 0.088
AKR1CL1	HGNC:23469	-	0	 0.082	 0.081
AKR1D1	HGNC:388	-	0	 0.103	 0.099
AKR1E2	HGNC:23437	-	0	 0.094	 0.090
AKR7A2	HGNC:389	-	0	 0.104	 0.100
AKR7A3	HGNC:390	-	0	 0.094	 0.089
AKR7L	HGNC:24056	-	0	 0.083	 0.082
AKT1	HGNC:391	-	0	 0.233	 0.189
AKT1S1	HGNC:28426	-	0	 0.114	 0.127
AKT2	HGNC:392	-	0	 0.169	 0.182
