gene_symbol	gene_code	status	other_associations	mean_prediction	prediction
ABL1	HGNC:76	-	0	 0.169	 0.134
ABL2	HGNC:77	-	0	 0.125	 0.100
ABLIM1	HGNC:78	-	0	 0.150	 0.116
ABLIM2	HGNC:19195	-	0	 0.094	 0.085
ABLIM3	HGNC:29132	-	0	 0.113	 0.109
ABO	HGNC:79	-	3	 0.598	 1.013
ABR	HGNC:81	-	0	 0.120	 0.109
ABRA	HGNC:30655	-	0	 0.094	 0.092
ABRACL	HGNC:21230	-	0	 0.097	 0.091
ABT1	HGNC:17369	-	0	 0.101	 0.092
ABTB1	HGNC:18275	-	0	 0.101	 0.091
ABTB2	HGNC:23842	-	0	 0.115	 0.095
ACAA1	HGNC:82	-	0	 0.115	 0.151
ACAA2	HGNC:83	-	0	 0.115	 0.117
ACACA	HGNC:84	-	0	 0.126	 0.160
ACACB	HGNC:85	-	0	 0.109	 0.129
ACAD10	HGNC:21597	-	0	 0.089	 0.086
ACAD11	HGNC:30211	-	0	 0.088	 0.087
ACAD8	HGNC:87	-	0	 0.105	 0.096
ACAD9	HGNC:21497	-	0	 0.093	 0.089
ACADL	HGNC:88	-	0	 0.109	 0.154
ACADM	HGNC:89	-	0	 0.123	 0.167
ACADS	HGNC:90	-	0	 0.112	 0.130
ACADSB	HGNC:91	-	0	 0.116	 0.115
ACADVL	HGNC:92	-	0	 0.118	 0.135
ACAN	HGNC:319	-	0	 0.110	 0.110
ACAP1	HGNC:16467	-	0	 0.119	 0.107
ACAP2	HGNC:16469	-	0	 0.109	 0.098
ACAP3	HGNC:16754	-	0	 0.095	 0.082
ACAT1	HGNC:93	-	0	 0.116	 0.120
ACAT2	HGNC:94	-	0	 0.111	 0.114
ACBD3	HGNC:15453	-	0	 0.105	 0.107
ACBD4	HGNC:23337	-	0	 0.092	 0.096
ACBD5	HGNC:23338	-	0	 0.094	 0.087
ACBD6	HGNC:23339	-	0	 0.098	 0.099
ACBD7	HGNC:17715	-	0	 0.084	 0.081
ACCS	HGNC:23989	-	0	 0.090	 0.094
ACCSL	HGNC:34391	-	0	 0.086	 0.084
ACD	HGNC:25070	-	0	 0.110	 0.104
ACE	HGNC:2707	-	0	 0.116	 0.119
ACE2	HGNC:13557	-	0	 0.104	 0.092
ACER1	HGNC:18356	-	0	 0.090	 0.089
ACER2	HGNC:23675	-	0	 0.095	 0.089
ACER3	HGNC:16066	-	0	 0.098	 0.091
ACHE	HGNC:108	-	0	 0.118	 0.112
ACIN1	HGNC:17066	-	0	 0.123	 0.103
ACKR2	HGNC:1565	-	0	 0.123	 0.120
ACKR3	HGNC:23692	-	0	 0.129	 0.119
ACKR4	HGNC:1611	-	0	 0.115	 0.098
ACLY	HGNC:115	-	0	 0.116	 0.130
ACMSD	HGNC:19288	-	0	 0.086	 0.084
ACN9	HGNC:21752	-	0	 0.093	 0.098
ACO1	HGNC:117	-	0	 0.111	 0.107
ACO2	HGNC:118	-	0	 0.116	 0.134
ACOT1	HGNC:33128	-	0	 0.094	 0.094
ACOT11	HGNC:18156	-	0	 0.098	 0.093
ACOT12	HGNC:24436	-	0	 0.089	 0.089
ACOT13	HGNC:20999	-	0	 0.099	 0.092
ACOT2	HGNC:18431	-	0	 0.097	 0.105
ACOT4	HGNC:19748	-	0	 0.092	 0.088
ACOT6	HGNC:33159	-	0	 0.089	 0.085
ACOT7	HGNC:24157	-	0	 0.116	 0.116
ACOT8	HGNC:15919	-	0	 0.104	 0.110
ACOT9	HGNC:17152	-	0	 0.107	 0.102
ACOX1	HGNC:119	-	0	 0.127	 0.237
ACOX2	HGNC:120	-	0	 0.110	 0.153
ACOX3	HGNC:121	-	0	 0.103	 0.152
ACOXL	HGNC:25621	-	1	 0.201	 0.109
ACP1	HGNC:122	-	0	 0.112	 0.100
ACP2	HGNC:123	-	0	 0.115	 0.129
ACP5	HGNC:124	-	0	 0.129	 0.112
ACP6	HGNC:29609	-	0	 0.099	 0.098
ACPL2	HGNC:26303	-	0	 0.098	 0.088
ACPP	HGNC:125	-	0	 0.108	 0.093
ACPT	HGNC:14376	-	0	 0.089	 0.081
ACR	HGNC:126	-	0	 0.105	 0.123
ACRBP	HGNC:17195	-	0	 0.090	 0.085
ACRC	HGNC:15805	-	0	 0.090	 0.083
ACRV1	HGNC:127	-	0	 0.098	 0.096
ACSBG1	HGNC:29567	-	0	 0.102	 0.095
ACSBG2	HGNC:24174	-	0	 0.088	 0.087
ACSF2	HGNC:26101	-	0	 0.097	 0.095
ACSF3	HGNC:27288	-	0	 0.087	 0.086
ACSL1	HGNC:3569	-	0	 0.153	 0.267
ACSL3	HGNC:3570	-	0	 0.125	 0.177
ACSL4	HGNC:3571	-	0	 0.123	 0.163
ACSL5	HGNC:16526	-	0	 0.119	 0.172
ACSL6	HGNC:16496	-	0	 0.106	 0.146
ACSM1	HGNC:18049	-	0	 0.088	 0.086
ACSM2A	HGNC:32017	-	0	 0.087	 0.083
ACSM2B	HGNC:30931	-	0	 0.084	 0.081
ACSM3	HGNC:10522	-	0	 0.097	 0.103
ACSM4	HGNC:32016	-	0	 0.082	 0.081
ACSM5	HGNC:26060	-	0	 0.092	 0.087
ACSS1	HGNC:16091	-	0	 0.105	 0.102
ACSS2	HGNC:15814	-	0	 0.103	 0.105
ACSS3	HGNC:24723	-	0	 0.091	 0.088
ACTA1	HGNC:129	-	0	 0.129	 0.108
ACTA2	HGNC:130	-	0	 0.120	 0.105
ACTB	HGNC:132	-	0	 0.150	 0.138
ACTBL2	HGNC:17780	-	0	 0.087	 0.087
ACTC1	HGNC:143	-	0	 0.117	 0.105
ACTG1	HGNC:144	-	0	 0.130	 0.118
ACTG2	HGNC:145	-	0	 0.112	 0.108
ACTL10	HGNC:16127	-	0	 0.084	 0.082
ACTL6A	HGNC:24124	-	0	 0.110	 0.107
ACTL6B	HGNC:160	-	0	 0.101	 0.096
ACTL7A	HGNC:161	-	0	 0.089	 0.086
ACTL7B	HGNC:162	-	0	 0.089	 0.091
ACTL8	HGNC:24018	-	0	 0.090	 0.089
ACTL9	HGNC:28494	-	1	 0.246	 0.111
ACTN1	HGNC:163	-	0	 0.173	 0.146
ACTN2	HGNC:164	-	0	 0.138	 0.118
ACTN3	HGNC:165	-	0	 0.106	 0.091
ACTN4	HGNC:166	-	0	 0.137	 0.107
ACTR10	HGNC:17372	-	0	 0.096	 0.092
ACTR1A	HGNC:167	-	0	 0.118	 0.106
ACTR1B	HGNC:168	-	0	 0.111	 0.097
ACTR2	HGNC:169	-	0	 0.115	 0.105
ACTR3	HGNC:170	-	0	 0.115	 0.108
ACTR3B	HGNC:17256	-	0	 0.095	 0.092
ACTR3C	HGNC:37282	-	0	 0.083	 0.081
ACTR5	HGNC:14671	-	0	 0.090	 0.087
ACTR6	HGNC:24025	-	0	 0.098	 0.094
ACTR8	HGNC:14672	-	0	 0.091	 0.087
ACTRT1	HGNC:24027	-	0	 0.087	 0.082
ACTRT2	HGNC:24026	-	0	 0.087	 0.085
ACTRT3	HGNC:24022	-	0	 0.086	 0.083
ACVR1	HGNC:171	-	0	 0.173	 0.127
ACVR1B	HGNC:172	-	0	 0.154	 0.137
ACVR1C	HGNC:18123	-	0	 0.109	 0.100
ACVR2A	HGNC:173	-	0	 0.168	 0.126
ACVR2B	HGNC:174	-	0	 0.129	 0.106
ACVRL1	HGNC:175	-	0	 0.141	 0.117
ACY1	HGNC:177	-	0	 0.105	 0.106
ACY3	HGNC:24104	-	0	 0.094	 0.085
ACYP1	HGNC:179	-	0	 0.104	 0.099
ACYP2	HGNC:180	-	0	 0.109	 0.099
ADA	HGNC:186	-	0	 0.130	 0.105
ADAD1	HGNC:30713	-	0	 0.088	 0.086
ADAD2	HGNC:30714	-	0	 0.084	 0.082
ADAL	HGNC:31853	-	0	 0.093	 0.083
ADAM10	HGNC:188	-	0	 0.140	 0.131
ADAM11	HGNC:189	-	0	 0.106	 0.096
ADAM12	HGNC:190	-	0	 0.125	 0.118
ADAM15	HGNC:193	-	0	 0.113	 0.096
ADAM17	HGNC:195	-	0	 0.139	 0.103
ADAM18	HGNC:196	-	0	 0.090	 0.090
ADAM19	HGNC:197	-	0	 0.143	 0.121
ADAM2	HGNC:198	-	0	 0.100	 0.089
ADAM20	HGNC:199	-	0	 0.093	 0.094
ADAM21	HGNC:200	-	0	 0.086	 0.091
ADAM22	HGNC:201	-	0	 0.101	 0.092
ADAM23	HGNC:202	-	0	 0.112	 0.097
ADAM28	HGNC:206	-	0	 0.114	 0.096
ADAM29	HGNC:207	-	1	 0.173	 0.148
ADAM30	HGNC:208	-	1	 0.275	 0.152
ADAM32	HGNC:15479	-	0	 0.091	 0.090
ADAM33	HGNC:15478	-	0	 0.089	 0.082
ADAM7	HGNC:214	-	0	 0.089	 0.081
ADAM8	HGNC:215	-	0	 0.124	 0.095
ADAM9	HGNC:216	-	0	 0.131	 0.115
ADAMDEC1	HGNC:16299	-	0	 0.108	 0.100
ADAMTS1	HGNC:217	-	0	 0.116	 0.098
ADAMTS10	HGNC:13201	-	0	 0.094	 0.088
ADAMTS12	HGNC:14605	-	0	 0.095	 0.092
ADAMTS13	HGNC:1366	-	0	 0.102	 0.103
ADAMTS14	HGNC:14899	-	0	 0.091	 0.082
ADAMTS15	HGNC:16305	-	0	 0.092	 0.087
ADAMTS16	HGNC:17108	-	0	 0.087	 0.084
ADAMTS17	HGNC:17109	-	0	 0.090	 0.090
ADAMTS18	HGNC:17110	-	0	 0.093	 0.089
ADAMTS19	HGNC:17111	-	0	 0.093	 0.091
ADAMTS2	HGNC:218	-	0	 0.104	 0.089
ADAMTS20	HGNC:17178	-	0	 0.092	 0.089
ADAMTS3	HGNC:219	-	0	 0.105	 0.097
ADAMTS4	HGNC:220	-	0	 0.116	 0.118
ADAMTS5	HGNC:221	-	0	 0.126	 0.104
ADAMTS6	HGNC:222	-	0	 0.110	 0.096
ADAMTS7	HGNC:223	-	1	 0.159	 0.509
ADAMTS8	HGNC:224	-	0	 0.101	 0.097
ADAMTS9	HGNC:13202	-	1	 0.200	 0.854
ADAMTSL1	HGNC:14632	-	0	 0.097	 0.087
ADAMTSL2	HGNC:14631	-	0	 0.096	 0.098
ADAMTSL3	HGNC:14633	-	0	 0.100	 0.089
ADAMTSL4	HGNC:19706	-	0	 0.108	 0.096
ADAMTSL5	HGNC:27912	-	0	 0.091	 0.091
ADAP1	HGNC:16486	-	0	 0.109	 0.099
ADAP2	HGNC:16487	-	0	 0.111	 0.097
ADAR	HGNC:225	-	0	 0.137	 0.110
ADARB1	HGNC:226	-	0	 0.111	 0.100
ADARB2	HGNC:227	-	0	 0.098	 0.095
ADAT1	HGNC:228	-	0	 0.097	 0.085
ADAT2	HGNC:21172	-	0	 0.091	 0.091
ADAT3	HGNC:25151	-	0	 0.088	 0.082
ADC	HGNC:29957	-	0	 0.092	 0.089
ADCK1	HGNC:19038	-	0	 0.094	 0.088
ADCK2	HGNC:19039	-	0	 0.095	 0.095
ADCK3	HGNC:16812	-	0	 0.108	 0.109
ADCK4	HGNC:19041	-	0	 0.097	 0.090
ADCK5	HGNC:21738	-	0	 0.087	 0.087
ADCY1	HGNC:232	-	0	 0.131	 0.093
ADCY10	HGNC:21285	-	0	 0.101	 0.095
ADCY2	HGNC:233	-	0	 0.128	 0.093
ADCY3	HGNC:234	-	1	 0.245	 0.886
ADCY4	HGNC:235	-	0	 0.122	 0.099
ADCY5	HGNC:236	-	0	 0.112	 0.090
ADCY6	HGNC:237	-	0	 0.136	 0.104
ADCY7	HGNC:238	-	0	 0.167	 0.140
ADCY8	HGNC:239	-	0	 0.141	 0.094
ADCY9	HGNC:240	-	1	 0.244	 0.770
ADCYAP1	HGNC:241	-	0	 0.120	 0.111
ADCYAP1R1	HGNC:242	-	0	 0.110	 0.096
ADD1	HGNC:243	-	0	 0.122	 0.116
ADD2	HGNC:244	-	0	 0.099	 0.094
ADD3	HGNC:245	-	0	 0.140	 0.111
ADGB	HGNC:21212	-	0	 0.089	 0.085
ADH1A	HGNC:249	-	0	 0.106	 0.112
ADH1B	HGNC:250	-	2	 0.387	 0.284
ADH1C	HGNC:251	-	0	 0.108	 0.120
ADH4	HGNC:252	-	0	 0.107	 0.110
ADH5	HGNC:253	-	0	 0.104	 0.122
ADH6	HGNC:255	-	0	 0.100	 0.109
ADH7	HGNC:256	-	0	 0.098	 0.102
ADHFE1	HGNC:16354	-	0	 0.132	 0.719
ADI1	HGNC:30576	-	0	 0.106	 0.108
ADIG	HGNC:28606	-	0	 0.093	 0.098
ADIPOQ	HGNC:13633	-	0	 0.113	 0.223
ADIPOR1	HGNC:24040	-	0	 0.109	 0.115
ADIPOR2	HGNC:24041	-	0	 0.127	 0.146
ADIRF	HGNC:24043	-	0	 0.106	 0.104
ADK	HGNC:257	-	0	 0.115	 0.123
ADM	HGNC:259	-	0	 0.180	 0.158
ADM2	HGNC:28898	-	0	 0.092	 0.087
ADM5	HGNC:27293	-	0	 0.083	 0.081
ADNP	HGNC:15766	-	0	 0.109	 0.102
ADNP2	HGNC:23803	-	0	 0.102	 0.097
ADO	HGNC:23506	-	0	 0.103	 0.100
ADORA1	HGNC:262	-	0	 0.129	 0.120
ADORA2A	HGNC:263	-	0	 0.134	 0.125
ADORA2B	HGNC:264	-	0	 0.131	 0.112
ADORA3	HGNC:268	-	0	 0.122	 0.114
ADPGK	HGNC:25250	-	0	 0.098	 0.096
ADPRH	HGNC:269	-	0	 0.096	 0.089
ADPRHL1	HGNC:21303	-	0	 0.088	 0.082
ADPRHL2	HGNC:21304	-	0	 0.089	 0.086
ADPRM	HGNC:30925	-	0	 0.103	 0.090
ADRA1A	HGNC:277	-	0	 0.124	 0.111
ADRA1B	HGNC:278	-	0	 0.123	 0.109
ADRA1D	HGNC:280	-	0	 0.117	 0.124
ADRA2A	HGNC:281	-	0	 0.133	 0.118
ADRA2B	HGNC:282	-	0	 0.117	 0.130
ADRA2C	HGNC:283	-	0	 0.119	 0.110
ADRB1	HGNC:285	-	0	 0.133	 0.115
ADRB2	HGNC:286	-	0	 0.165	 0.129
ADRB3	HGNC:288	-	0	 0.125	 0.143
ADRBK1	HGNC:289	-	0	 0.130	 0.102
ADRBK2	HGNC:290	-	0	 0.114	 0.093
ADRM1	HGNC:15759	-	0	 0.113	 0.112
ADSL	HGNC:291	-	0	 0.110	 0.103
ADSS	HGNC:292	-	0	 0.108	 0.105
ADSSL1	HGNC:20093	-	0	 0.096	 0.092
ADTRP	HGNC:21214	-	0	 0.104	 0.093
AEBP1	HGNC:303	-	0	 0.124	 0.098
AEBP2	HGNC:24051	-	0	 0.103	 0.094
AEN	HGNC:25722	-	0	 0.103	 0.104
AES	HGNC:307	-	0	 0.107	 0.109
AFAP1	HGNC:24017	-	0	 0.103	 0.096
AFAP1L1	HGNC:26714	-	0	 0.086	 0.083
AFAP1L2	HGNC:25901	-	0	 0.110	 0.093
AFF1	HGNC:7135	-	1	 0.367	 0.128
AFF2	HGNC:3776	-	0	 0.100	 0.100
AFF3	HGNC:6473	-	1	 0.337	 0.115
AFF4	HGNC:17869	-	0	 0.122	 0.109
AFG3L2	HGNC:315	-	0	 0.099	 0.099
AFM	HGNC:316	-	1	 0.175	 0.155
AFMID	HGNC:20910	-	0	 0.088	 0.086
AFP	HGNC:317	-	0	 0.107	 0.106
AFTPH	HGNC:25951	-	0	 0.101	 0.097
AGA	HGNC:318	-	0	 0.102	 0.098
AGAP1	HGNC:16922	-	0	 0.110	 0.094
AGAP10	HGNC:23462	-	0	 0.082	 0.081
AGAP11	HGNC:29421	-	0	 0.083	 0.081
AGAP2	HGNC:16921	-	0	 0.110	 0.107
AGAP3	HGNC:16923	-	0	 0.095	 0.097
AGAP4	HGNC:23459	-	0	 0.088	 0.082
AGAP5	HGNC:23467	-	0	 0.082	 0.081
AGAP6	HGNC:23466	-	0	 0.083	 0.081
AGAP7	HGNC:23465	-	0	 0.083	 0.081
AGAP8	HGNC:23464	-	0	 0.082	 0.081
AGAP9	HGNC:23463	-	0	 0.082	 0.081
AGBL1	HGNC:26504	-	0	 0.084	 0.081
AGBL2	HGNC:26296	-	0	 0.091	 0.086
AGBL3	HGNC:27981	-	0	 0.088	 0.083
AGBL4	HGNC:25892	-	0	 0.086	 0.084
AGBL5	HGNC:26147	-	0	 0.097	 0.093
AGER	HGNC:320	-	0	 0.128	 0.112
AGFG1	HGNC:5175	-	0	 0.115	 0.099
AGFG2	HGNC:5177	-	0	 0.100	 0.099
AGGF1	HGNC:24684	-	0	 0.102	 0.093
AGK	HGNC:21869	-	0	 0.100	 0.145
AGL	HGNC:321	-	0	 0.109	 0.169
AGMAT	HGNC:18407	-	0	 0.095	 0.099
AGMO	HGNC:33784	± HC-S	0	 0.085	 0.084
AGO1	HGNC:3262	-	0	 0.119	 0.120
AGO2	HGNC:3263	-	0	 0.127	 0.126
AGO3	HGNC:18421	-	0	 0.098	 0.090
AGO4	HGNC:18424	-	0	 0.103	 0.089
AGPAT1	HGNC:324	-	0	 0.120	 0.183
AGPAT2	HGNC:325	-	0	 0.122	 0.199
AGPAT3	HGNC:326	-	0	 0.111	 0.150
AGPAT4	HGNC:20885	-	0	 0.118	 0.148
AGPAT5	HGNC:20886	-	0	 0.111	 0.113
AGPAT6	HGNC:20880	-	0	 0.113	 0.198
AGPAT9	HGNC:28157	-	0	 0.109	 0.139
AGPS	HGNC:327	-	0	 0.107	 0.121
AGR2	HGNC:328	-	0	 0.111	 0.101
AGR3	HGNC:24167	-	0	 0.096	 0.092
AGRN	HGNC:329	-	0	 0.134	 0.124
AGRP	HGNC:330	-	0	 0.110	 0.118
AGT	HGNC:333	-	0	 0.137	 0.181
AGTPBP1	HGNC:17258	-	0	 0.102	 0.090
AGTR1	HGNC:336	-	0	 0.127	 0.121
AGTR2	HGNC:338	-	0	 0.126	 0.122
AGTRAP	HGNC:13539	-	0	 0.096	 0.088
AGXT	HGNC:341	-	0	 0.111	 0.121
AGXT2	HGNC:14412	-	0	 0.099	 0.087
AHCTF1	HGNC:24618	-	0	 0.103	 0.090
AHCY	HGNC:343	-	0	 0.111	 0.107
AHCYL1	HGNC:344	-	0	 0.109	 0.102
AHCYL2	HGNC:22204	-	0	 0.108	 0.086
AHDC1	HGNC:25230	-	0	 0.098	 0.090
AHI1	HGNC:21575	-	1	 0.301	 0.117
AHNAK	HGNC:347	-	0	 0.127	 0.108
AHNAK2	HGNC:20125	-	0	 0.101	 0.087
AHR	HGNC:348	-	0	 0.162	 0.130
AHRR	HGNC:346	-	0	 0.094	 0.083
AHSA1	HGNC:1189	-	0	 0.105	 0.108
AHSA2	HGNC:20437	-	0	 0.095	 0.090
AHSG	HGNC:349	-	0	 0.111	 0.117
AHSP	HGNC:18075	-	0	 0.091	 0.087
AICDA	HGNC:13203	-	0	 0.107	 0.092
AIDA	HGNC:25761	-	0	 0.098	 0.090
AIF1	HGNC:352	-	0	 0.136	 0.105
AIF1L	HGNC:28904	-	0	 0.099	 0.092
AIFM1	HGNC:8768	-	0	 0.121	 0.104
AIFM2	HGNC:21411	-	0	 0.101	 0.091
AIFM3	HGNC:26398	-	0	 0.101	 0.094
AIG1	HGNC:21607	-	0	 0.100	 0.092
AIM1	HGNC:356	-	0	 0.122	 0.101
AIM1L	HGNC:17295	-	0	 0.097	 0.092
AIM2	HGNC:357	-	0	 0.136	 0.099
AIMP1	HGNC:10648	-	0	 0.115	 0.107
AIMP2	HGNC:20609	-	0	 0.112	 0.117
AIP	HGNC:358	-	0	 0.112	 0.107
AIPL1	HGNC:359	-	0	 0.097	 0.102
AIRE	HGNC:360	-	1	 0.344	 0.117
AJAP1	HGNC:30801	-	1	 0.167	 0.135
AJUBA	HGNC:20250	-	0	 0.107	 0.095
AK1	HGNC:361	-	0	 0.110	 0.098
AK2	HGNC:362	-	0	 0.116	 0.118
AK3	HGNC:17376	-	0	 0.108	 0.097
AK4	HGNC:363	-	0	 0.113	 0.105
AK5	HGNC:365	-	0	 0.116	 0.103
AK6	HGNC:49151	-	0	 0.082	 0.081
AK7	HGNC:20091	-	0	 0.093	 0.084
AK8	HGNC:26526	-	0	 0.090	 0.083
AK9	HGNC:33814	-	0	 0.090	 0.089
AKAP1	HGNC:367	-	0	 0.113	 0.104
AKAP10	HGNC:368	-	0	 0.106	 0.105
AKAP11	HGNC:369	-	0	 0.103	 0.108
AKAP12	HGNC:370	-	0	 0.140	 0.121
AKAP13	HGNC:371	-	0	 0.121	 0.110
AKAP14	HGNC:24061	-	0	 0.087	 0.085
AKAP17A	HGNC:18783	-	0	 0.095	 0.093
AKAP2	HGNC:372	-	0	 0.110	 0.096
AKAP3	HGNC:373	-	0	 0.097	 0.093
AKAP4	HGNC:374	-	0	 0.098	 0.102
AKAP5	HGNC:375	-	0	 0.108	 0.094
AKAP6	HGNC:376	-	0	 0.107	 0.097
AKAP7	HGNC:377	-	0	 0.108	 0.100
AKAP8	HGNC:378	-	0	 0.103	 0.096
AKAP8L	HGNC:29857	-	0	 0.101	 0.097
AKAP9	HGNC:379	-	0	 0.126	 0.108
AKIP1	HGNC:1170	-	0	 0.095	 0.097
AKIRIN1	HGNC:25744	-	0	 0.106	 0.101
AKIRIN2	HGNC:21407	-	0	 0.108	 0.100
AKNA	HGNC:24108	-	0	 0.102	 0.089
AKNAD1	HGNC:28398	-	0	 0.087	 0.083
AKR1A1	HGNC:380	-	0	 0.114	 0.180
AKR1B1	HGNC:381	-	0	 0.126	 0.191
AKR1B10	HGNC:382	-	0	 0.101	 0.098
AKR1B15	HGNC:37281	-	0	 0.092	 0.090
AKR1C1	HGNC:384	-	0	 0.120	 0.147
AKR1C2	HGNC:385	-	0	 0.104	 0.108
AKR1C3	HGNC:386	-	0	 0.121	 0.115
AKR1C4	HGNC:387	-	0	 0.098	 0.125
AKR1CL1	HGNC:23469	-	0	 0.082	 0.081
AKR1D1	HGNC:388	-	0	 0.103	 0.137
AKR1E2	HGNC:23437	-	0	 0.094	 0.089
AKR7A2	HGNC:389	-	0	 0.104	 0.102
AKR7A3	HGNC:390	-	0	 0.094	 0.093
AKR7L	HGNC:24056	-	0	 0.083	 0.084
AKT1	HGNC:391	-	0	 0.233	 0.147
AKT1S1	HGNC:28426	-	0	 0.114	 0.092
AKT2	HGNC:392	-	0	 0.169	 0.182
