gene_symbol	gene_code	status	other_associations	mean_prediction	prediction
ABR	HGNC:81	-	0	 0.120	 0.141
ABRA	HGNC:30655	-	0	 0.094	 0.086
ABRACL	HGNC:21230	-	0	 0.097	 0.103
ABT1	HGNC:17369	-	0	 0.101	 0.100
ABTB1	HGNC:18275	-	0	 0.101	 0.102
ABTB2	HGNC:23842	-	0	 0.115	 0.118
ACAA1	HGNC:82	-	0	 0.115	 0.096
ACAA2	HGNC:83	-	0	 0.115	 0.105
ACACA	HGNC:84	-	0	 0.126	 0.107
ACACB	HGNC:85	-	0	 0.109	 0.096
ACAD10	HGNC:21597	-	0	 0.089	 0.089
ACAD11	HGNC:30211	-	0	 0.088	 0.085
ACAD8	HGNC:87	-	0	 0.105	 0.120
ACAD9	HGNC:21497	-	0	 0.093	 0.093
ACADL	HGNC:88	-	0	 0.109	 0.102
ACADM	HGNC:89	-	0	 0.123	 0.099
ACADS	HGNC:90	-	0	 0.112	 0.092
ACADSB	HGNC:91	-	0	 0.116	 0.095
ACADVL	HGNC:92	-	0	 0.118	 0.106
ACAN	HGNC:319	-	0	 0.110	 0.089
ACAP1	HGNC:16467	-	0	 0.119	 0.117
ACAP2	HGNC:16469	-	0	 0.109	 0.115
ACAP3	HGNC:16754	-	0	 0.095	 0.091
ACAT1	HGNC:93	-	0	 0.116	 0.102
ACAT2	HGNC:94	-	0	 0.111	 0.108
ACBD3	HGNC:15453	-	0	 0.105	 0.109
ACBD4	HGNC:23337	-	0	 0.092	 0.089
ACBD5	HGNC:23338	-	0	 0.094	 0.095
ACBD6	HGNC:23339	-	0	 0.098	 0.095
ACBD7	HGNC:17715	-	0	 0.084	 0.087
ACCS	HGNC:23989	-	0	 0.090	 0.092
ACCSL	HGNC:34391	-	0	 0.086	 0.082
ACD	HGNC:25070	-	0	 0.110	 0.105
ACE	HGNC:2707	-	0	 0.116	 0.104
ACE2	HGNC:13557	-	0	 0.104	 0.098
ACER1	HGNC:18356	-	0	 0.090	 0.084
ACER2	HGNC:23675	-	0	 0.095	 0.087
ACER3	HGNC:16066	-	0	 0.098	 0.093
ACHE	HGNC:108	-	0	 0.118	 0.114
ACIN1	HGNC:17066	-	0	 0.123	 0.119
ACKR2	HGNC:1565	-	0	 0.123	 0.294
ACKR3	HGNC:23692	-	0	 0.129	 0.153
ACKR4	HGNC:1611	-	0	 0.115	 0.159
ACLY	HGNC:115	-	0	 0.116	 0.110
ACMSD	HGNC:19288	-	0	 0.086	 0.084
ACN9	HGNC:21752	-	0	 0.093	 0.092
ACO1	HGNC:117	-	0	 0.111	 0.097
ACO2	HGNC:118	-	0	 0.116	 0.102
ACOT1	HGNC:33128	-	0	 0.094	 0.086
ACOT11	HGNC:18156	-	0	 0.098	 0.098
ACOT12	HGNC:24436	-	0	 0.089	 0.085
ACOT13	HGNC:20999	-	0	 0.099	 0.098
ACOT2	HGNC:18431	-	0	 0.097	 0.089
ACOT4	HGNC:19748	-	0	 0.092	 0.091
ACOT6	HGNC:33159	-	0	 0.089	 0.089
ACOT7	HGNC:24157	-	0	 0.116	 0.111
ACOT8	HGNC:15919	-	0	 0.104	 0.094
ACOT9	HGNC:17152	-	0	 0.107	 0.109
ACOX1	HGNC:119	-	0	 0.127	 0.106
ACOX2	HGNC:120	-	0	 0.110	 0.093
ACOX3	HGNC:121	-	0	 0.103	 0.095
ACOXL	HGNC:25621	-	1	 0.201	 0.186
ACP1	HGNC:122	-	0	 0.112	 0.113
ACP2	HGNC:123	-	0	 0.115	 0.111
ACP5	HGNC:124	-	0	 0.129	 0.145
ACP6	HGNC:29609	-	0	 0.099	 0.095
ACPL2	HGNC:26303	-	0	 0.098	 0.096
ACPP	HGNC:125	-	0	 0.108	 0.121
ACPT	HGNC:14376	-	0	 0.089	 0.091
ACR	HGNC:126	-	0	 0.105	 0.112
ACRBP	HGNC:17195	-	0	 0.090	 0.095
ACRC	HGNC:15805	-	0	 0.090	 0.094
ACRV1	HGNC:127	-	0	 0.098	 0.093
ACSBG1	HGNC:29567	-	0	 0.102	 0.106
ACSBG2	HGNC:24174	-	0	 0.088	 0.089
ACSF2	HGNC:26101	-	0	 0.097	 0.093
ACSF3	HGNC:27288	-	0	 0.087	 0.089
ACSL1	HGNC:3569	-	0	 0.153	 0.156
ACSL3	HGNC:3570	-	0	 0.125	 0.112
ACSL4	HGNC:3571	-	0	 0.123	 0.117
ACSL5	HGNC:16526	-	0	 0.119	 0.110
ACSL6	HGNC:16496	-	0	 0.106	 0.097
ACSM1	HGNC:18049	-	0	 0.088	 0.086
ACSM2A	HGNC:32017	-	0	 0.087	 0.086
ACSM2B	HGNC:30931	-	0	 0.084	 0.084
ACSM3	HGNC:10522	-	0	 0.097	 0.095
ACSM4	HGNC:32016	-	0	 0.082	 0.082
ACSM5	HGNC:26060	-	0	 0.092	 0.085
ACSS1	HGNC:16091	-	0	 0.105	 0.099
ACSS2	HGNC:15814	-	0	 0.103	 0.105
ACSS3	HGNC:24723	-	0	 0.091	 0.088
ACTA1	HGNC:129	-	0	 0.129	 0.117
ACTA2	HGNC:130	-	0	 0.120	 0.118
ACTB	HGNC:132	-	0	 0.150	 0.133
ACTBL2	HGNC:17780	-	0	 0.087	 0.086
ACTC1	HGNC:143	-	0	 0.117	 0.107
ACTG1	HGNC:144	-	0	 0.130	 0.121
ACTG2	HGNC:145	-	0	 0.112	 0.115
ACTL10	HGNC:16127	-	0	 0.084	 0.084
ACTL6A	HGNC:24124	-	0	 0.110	 0.103
ACTL6B	HGNC:160	-	0	 0.101	 0.096
ACTL7A	HGNC:161	-	0	 0.089	 0.088
ACTL7B	HGNC:162	-	0	 0.089	 0.087
ACTL8	HGNC:24018	-	0	 0.090	 0.091
ACTL9	HGNC:28494	-	1	 0.246	 0.242
ACTN1	HGNC:163	-	0	 0.173	 0.225
ACTN2	HGNC:164	-	0	 0.138	 0.101
ACTN3	HGNC:165	-	0	 0.106	 0.095
ACTN4	HGNC:166	-	0	 0.137	 0.131
ACTR10	HGNC:17372	-	0	 0.096	 0.099
ACTR1A	HGNC:167	-	0	 0.118	 0.127
ACTR1B	HGNC:168	-	0	 0.111	 0.124
ACTR2	HGNC:169	-	0	 0.115	 0.117
ACTR3	HGNC:170	-	0	 0.115	 0.117
ACTR3B	HGNC:17256	-	0	 0.095	 0.091
ACTR3C	HGNC:37282	-	0	 0.083	 0.082
ACTR5	HGNC:14671	-	0	 0.090	 0.088
ACTR6	HGNC:24025	-	0	 0.098	 0.096
ACTR8	HGNC:14672	-	0	 0.091	 0.091
ACTRT1	HGNC:24027	-	0	 0.087	 0.088
ACTRT2	HGNC:24026	-	0	 0.087	 0.086
ACTRT3	HGNC:24022	-	0	 0.086	 0.087
ACVR1	HGNC:171	-	0	 0.173	 0.259
ACVR1B	HGNC:172	-	0	 0.154	 0.171
ACVR1C	HGNC:18123	-	0	 0.109	 0.103
ACVR2A	HGNC:173	-	0	 0.168	 0.187
ACVR2B	HGNC:174	-	0	 0.129	 0.127
ACVRL1	HGNC:175	-	0	 0.141	 0.137
ACY1	HGNC:177	-	0	 0.105	 0.098
ACY3	HGNC:24104	-	0	 0.094	 0.090
ACYP1	HGNC:179	-	0	 0.104	 0.097
ACYP2	HGNC:180	-	0	 0.109	 0.122
ADA	HGNC:186	-	0	 0.130	 0.150
ADAD1	HGNC:30713	± HC-S	0	 0.088	 0.089
ADAD2	HGNC:30714	-	0	 0.084	 0.085
ADAL	HGNC:31853	-	0	 0.093	 0.088
ADAM10	HGNC:188	-	0	 0.140	 0.117
ADAM11	HGNC:189	-	0	 0.106	 0.106
ADAM12	HGNC:190	-	0	 0.125	 0.115
ADAM15	HGNC:193	-	0	 0.113	 0.103
ADAM17	HGNC:195	-	0	 0.139	 0.125
ADAM18	HGNC:196	-	0	 0.090	 0.085
ADAM19	HGNC:197	-	0	 0.143	 0.156
ADAM2	HGNC:198	-	0	 0.100	 0.102
ADAM20	HGNC:199	-	0	 0.093	 0.091
ADAM21	HGNC:200	-	0	 0.086	 0.083
ADAM22	HGNC:201	-	0	 0.101	 0.094
ADAM23	HGNC:202	-	0	 0.112	 0.108
ADAM28	HGNC:206	-	0	 0.114	 0.126
ADAM29	HGNC:207	-	1	 0.173	 0.175
ADAM30	HGNC:208	-	1	 0.275	 0.532
ADAM32	HGNC:15479	-	0	 0.091	 0.089
ADAM33	HGNC:15478	-	0	 0.089	 0.092
ADAM7	HGNC:214	-	0	 0.089	 0.090
ADAM8	HGNC:215	-	0	 0.124	 0.128
ADAM9	HGNC:216	-	0	 0.131	 0.119
ADAMDEC1	HGNC:16299	-	0	 0.108	 0.117
ADAMTS1	HGNC:217	-	0	 0.116	 0.114
ADAMTS10	HGNC:13201	-	0	 0.094	 0.096
ADAMTS12	HGNC:14605	-	0	 0.095	 0.095
ADAMTS13	HGNC:1366	-	0	 0.102	 0.098
ADAMTS14	HGNC:14899	-	0	 0.091	 0.087
ADAMTS15	HGNC:16305	-	0	 0.092	 0.087
ADAMTS16	HGNC:17108	-	0	 0.087	 0.084
ADAMTS17	HGNC:17109	-	0	 0.090	 0.095
ADAMTS18	HGNC:17110	-	0	 0.093	 0.090
ADAMTS19	HGNC:17111	-	0	 0.093	 0.085
ADAMTS2	HGNC:218	-	0	 0.104	 0.098
ADAMTS20	HGNC:17178	-	0	 0.092	 0.092
ADAMTS3	HGNC:219	-	0	 0.105	 0.100
ADAMTS4	HGNC:220	-	0	 0.116	 0.114
ADAMTS5	HGNC:221	-	0	 0.126	 0.107
ADAMTS6	HGNC:222	-	0	 0.110	 0.108
ADAMTS7	HGNC:223	-	1	 0.159	 0.120
ADAMTS8	HGNC:224	-	0	 0.101	 0.103
ADAMTS9	HGNC:13202	-	1	 0.200	 0.119
ADAMTSL1	HGNC:14632	-	0	 0.097	 0.096
ADAMTSL2	HGNC:14631	-	0	 0.096	 0.097
ADAMTSL3	HGNC:14633	-	0	 0.100	 0.101
ADAMTSL4	HGNC:19706	-	0	 0.108	 0.099
ADAMTSL5	HGNC:27912	-	0	 0.091	 0.090
ADAP1	HGNC:16486	-	0	 0.109	 0.108
ADAP2	HGNC:16487	-	0	 0.111	 0.114
ADAR	HGNC:225	-	0	 0.137	 0.134
ADARB1	HGNC:226	-	0	 0.111	 0.117
ADARB2	HGNC:227	-	0	 0.098	 0.089
ADAT1	HGNC:228	-	0	 0.097	 0.092
ADAT2	HGNC:21172	-	0	 0.091	 0.093
ADAT3	HGNC:25151	-	0	 0.088	 0.087
ADC	HGNC:29957	-	0	 0.092	 0.091
ADCK1	HGNC:19038	-	0	 0.094	 0.101
ADCK2	HGNC:19039	-	0	 0.095	 0.097
ADCK3	HGNC:16812	-	0	 0.108	 0.118
ADCK4	HGNC:19041	-	0	 0.097	 0.102
ADCK5	HGNC:21738	-	0	 0.087	 0.085
ADCY1	HGNC:232	-	0	 0.131	 0.111
ADCY10	HGNC:21285	-	0	 0.101	 0.100
ADCY2	HGNC:233	-	0	 0.128	 0.111
ADCY3	HGNC:234	-	1	 0.245	 0.203
ADCY4	HGNC:235	-	0	 0.122	 0.098
ADCY5	HGNC:236	-	0	 0.112	 0.102
ADCY6	HGNC:237	-	0	 0.136	 0.114
ADCY7	HGNC:238	-	0	 0.167	 0.148
ADCY8	HGNC:239	-	0	 0.141	 0.128
ADCY9	HGNC:240	-	1	 0.244	 0.183
ADCYAP1	HGNC:241	-	0	 0.120	 0.122
ADCYAP1R1	HGNC:242	-	0	 0.110	 0.110
ADD1	HGNC:243	-	0	 0.122	 0.119
ADD2	HGNC:244	-	0	 0.099	 0.097
ADD3	HGNC:245	-	0	 0.140	 0.131
ADGB	HGNC:21212	-	0	 0.089	 0.093
ADH1A	HGNC:249	-	0	 0.106	 0.091
ADH1B	HGNC:250	-	2	 0.387	 0.256
ADH1C	HGNC:251	-	0	 0.108	 0.100
ADH4	HGNC:252	-	0	 0.107	 0.095
ADH5	HGNC:253	-	0	 0.104	 0.103
ADH6	HGNC:255	-	0	 0.100	 0.086
ADH7	HGNC:256	-	0	 0.098	 0.088
ADHFE1	HGNC:16354	-	0	 0.132	 0.092
ADI1	HGNC:30576	-	0	 0.106	 0.103
ADIG	HGNC:28606	-	0	 0.093	 0.093
ADIPOQ	HGNC:13633	-	0	 0.113	 0.103
ADIPOR1	HGNC:24040	-	0	 0.109	 0.105
ADIPOR2	HGNC:24041	-	0	 0.127	 0.116
ADIRF	HGNC:24043	-	0	 0.106	 0.108
ADK	HGNC:257	-	0	 0.115	 0.107
ADM	HGNC:259	-	0	 0.180	 0.184
ADM2	HGNC:28898	-	0	 0.092	 0.092
ADM5	HGNC:27293	-	0	 0.083	 0.084
ADNP	HGNC:15766	-	0	 0.109	 0.110
ADNP2	HGNC:23803	-	0	 0.102	 0.104
ADO	HGNC:23506	-	0	 0.103	 0.104
ADORA1	HGNC:262	-	0	 0.129	 0.141
ADORA2A	HGNC:263	-	0	 0.134	 0.140
ADORA2B	HGNC:264	-	0	 0.131	 0.140
ADORA3	HGNC:268	-	0	 0.122	 0.158
ADPGK	HGNC:25250	-	0	 0.098	 0.101
ADPRH	HGNC:269	-	0	 0.096	 0.097
ADPRHL1	HGNC:21303	-	0	 0.088	 0.092
ADPRHL2	HGNC:21304	-	0	 0.089	 0.088
ADPRM	HGNC:30925	-	0	 0.103	 0.106
ADRA1A	HGNC:277	-	0	 0.124	 0.117
ADRA1B	HGNC:278	-	0	 0.123	 0.133
ADRA1D	HGNC:280	-	0	 0.117	 0.122
ADRA2A	HGNC:281	-	0	 0.133	 0.154
ADRA2B	HGNC:282	-	0	 0.117	 0.127
ADRA2C	HGNC:283	-	0	 0.119	 0.112
ADRB1	HGNC:285	-	0	 0.133	 0.145
ADRB2	HGNC:286	-	0	 0.165	 0.165
ADRB3	HGNC:288	-	0	 0.125	 0.129
ADRBK1	HGNC:289	-	0	 0.130	 0.161
ADRBK2	HGNC:290	-	0	 0.114	 0.238
ADRM1	HGNC:15759	-	0	 0.113	 0.106
ADSL	HGNC:291	-	0	 0.110	 0.104
ADSS	HGNC:292	-	0	 0.108	 0.105
ADSSL1	HGNC:20093	-	0	 0.096	 0.088
ADTRP	HGNC:21214	-	0	 0.104	 0.116
AEBP1	HGNC:303	-	0	 0.124	 0.119
AEBP2	HGNC:24051	-	0	 0.103	 0.104
AEN	HGNC:25722	-	0	 0.103	 0.121
AES	HGNC:307	-	0	 0.107	 0.105
AFAP1	HGNC:24017	-	0	 0.103	 0.110
AFAP1L1	HGNC:26714	-	0	 0.086	 0.083
AFAP1L2	HGNC:25901	-	0	 0.110	 0.113
AFF1	HGNC:7135	-	1	 0.367	 0.741
AFF2	HGNC:3776	-	0	 0.100	 0.094
AFF3	HGNC:6473	-	1	 0.337	 0.460
AFF4	HGNC:17869	-	0	 0.122	 0.122
AFG3L2	HGNC:315	-	0	 0.099	 0.095
AFM	HGNC:316	-	1	 0.175	 0.139
AFMID	HGNC:20910	-	0	 0.088	 0.084
AFP	HGNC:317	-	0	 0.107	 0.098
AFTPH	HGNC:25951	-	0	 0.101	 0.104
AGA	HGNC:318	-	0	 0.102	 0.097
AGAP1	HGNC:16922	-	0	 0.110	 0.101
AGAP10	HGNC:23462	-	0	 0.082	 0.082
AGAP11	HGNC:29421	-	0	 0.083	 0.082
AGAP2	HGNC:16921	-	0	 0.110	 0.102
AGAP3	HGNC:16923	-	0	 0.095	 0.095
AGAP4	HGNC:23459	-	0	 0.088	 0.086
AGAP5	HGNC:23467	-	0	 0.082	 0.083
AGAP6	HGNC:23466	-	0	 0.083	 0.082
AGAP7	HGNC:23465	-	0	 0.083	 0.082
AGAP8	HGNC:23464	-	0	 0.082	 0.082
AGAP9	HGNC:23463	-	0	 0.082	 0.082
AGBL1	HGNC:26504	-	0	 0.084	 0.083
AGBL2	HGNC:26296	-	0	 0.091	 0.095
AGBL3	HGNC:27981	-	0	 0.088	 0.088
AGBL4	HGNC:25892	-	0	 0.086	 0.084
AGBL5	HGNC:26147	-	0	 0.097	 0.099
AGER	HGNC:320	-	0	 0.128	 0.131
AGFG1	HGNC:5175	-	0	 0.115	 0.117
AGFG2	HGNC:5177	-	0	 0.100	 0.099
AGGF1	HGNC:24684	-	0	 0.102	 0.098
AGK	HGNC:21869	-	0	 0.100	 0.094
AGL	HGNC:321	-	0	 0.109	 0.099
AGMAT	HGNC:18407	-	0	 0.095	 0.095
AGMO	HGNC:33784	-	0	 0.085	 0.082
AGO1	HGNC:3262	-	0	 0.119	 0.114
AGO2	HGNC:3263	-	0	 0.127	 0.156
AGO3	HGNC:18421	-	0	 0.098	 0.094
AGO4	HGNC:18424	-	0	 0.103	 0.102
AGPAT1	HGNC:324	-	0	 0.120	 0.109
AGPAT2	HGNC:325	-	0	 0.122	 0.104
AGPAT3	HGNC:326	-	0	 0.111	 0.103
AGPAT4	HGNC:20885	-	0	 0.118	 0.109
AGPAT5	HGNC:20886	-	0	 0.111	 0.103
AGPAT6	HGNC:20880	-	0	 0.113	 0.105
AGPAT9	HGNC:28157	-	0	 0.109	 0.102
AGPS	HGNC:327	-	0	 0.107	 0.106
AGR2	HGNC:328	-	0	 0.111	 0.107
AGR3	HGNC:24167	-	0	 0.096	 0.096
AGRN	HGNC:329	-	0	 0.134	 0.117
AGRP	HGNC:330	-	0	 0.110	 0.103
AGT	HGNC:333	-	0	 0.137	 0.135
AGTPBP1	HGNC:17258	-	0	 0.102	 0.111
AGTR1	HGNC:336	-	0	 0.127	 0.160
AGTR2	HGNC:338	-	0	 0.126	 0.136
AGTRAP	HGNC:13539	-	0	 0.096	 0.097
AGXT	HGNC:341	-	0	 0.111	 0.099
AGXT2	HGNC:14412	-	0	 0.099	 0.088
AHCTF1	HGNC:24618	-	0	 0.103	 0.100
AHCY	HGNC:343	-	0	 0.111	 0.105
AHCYL1	HGNC:344	-	0	 0.109	 0.110
AHCYL2	HGNC:22204	-	0	 0.108	 0.107
AHDC1	HGNC:25230	-	0	 0.098	 0.104
AHI1	HGNC:21575	-	1	 0.301	 0.997
AHNAK	HGNC:347	-	0	 0.127	 0.126
AHNAK2	HGNC:20125	-	0	 0.101	 0.098
AHR	HGNC:348	-	0	 0.162	 0.172
AHRR	HGNC:346	-	0	 0.094	 0.102
AHSA1	HGNC:1189	-	0	 0.105	 0.105
AHSA2	HGNC:20437	± HC-S	0	 0.095	 0.091
AHSG	HGNC:349	-	0	 0.111	 0.114
AHSP	HGNC:18075	-	0	 0.091	 0.095
AICDA	HGNC:13203	-	0	 0.107	 0.156
AIDA	HGNC:25761	-	0	 0.098	 0.106
AIF1	HGNC:352	-	0	 0.136	 0.162
AIF1L	HGNC:28904	-	0	 0.099	 0.102
AIFM1	HGNC:8768	-	0	 0.121	 0.102
AIFM2	HGNC:21411	-	0	 0.101	 0.099
AIFM3	HGNC:26398	-	0	 0.101	 0.100
AIG1	HGNC:21607	-	0	 0.100	 0.105
AIM1	HGNC:356	-	0	 0.122	 0.122
AIM1L	HGNC:17295	-	0	 0.097	 0.097
AIM2	HGNC:357	-	0	 0.136	 0.171
AIMP1	HGNC:10648	-	0	 0.115	 0.115
AIMP2	HGNC:20609	-	0	 0.112	 0.105
AIP	HGNC:358	-	0	 0.112	 0.100
AIPL1	HGNC:359	-	0	 0.097	 0.098
AIRE	HGNC:360	-	1	 0.344	 0.558
AJAP1	HGNC:30801	-	1	 0.167	 0.132
AJUBA	HGNC:20250	-	0	 0.107	 0.100
AK1	HGNC:361	-	0	 0.110	 0.101
AK2	HGNC:362	-	0	 0.116	 0.107
AK3	HGNC:17376	-	0	 0.108	 0.106
AK4	HGNC:363	-	0	 0.113	 0.107
AK5	HGNC:365	-	0	 0.116	 0.131
AK6	HGNC:49151	-	0	 0.082	 0.082
AK7	HGNC:20091	-	0	 0.093	 0.095
AK8	HGNC:26526	-	0	 0.090	 0.088
AK9	HGNC:33814	-	0	 0.090	 0.090
AKAP1	HGNC:367	-	0	 0.113	 0.113
AKAP10	HGNC:368	-	0	 0.106	 0.110
AKAP11	HGNC:369	-	0	 0.103	 0.101
AKAP12	HGNC:370	-	0	 0.140	 0.144
AKAP13	HGNC:371	-	0	 0.121	 0.134
AKAP14	HGNC:24061	-	0	 0.087	 0.085
AKAP17A	HGNC:18783	-	0	 0.095	 0.098
AKAP2	HGNC:372	-	0	 0.110	 0.114
AKAP3	HGNC:373	-	0	 0.097	 0.091
AKAP4	HGNC:374	-	0	 0.098	 0.099
AKAP5	HGNC:375	-	0	 0.108	 0.092
AKAP6	HGNC:376	-	0	 0.107	 0.098
AKAP7	HGNC:377	-	0	 0.108	 0.104
AKAP8	HGNC:378	-	0	 0.103	 0.108
AKAP8L	HGNC:29857	-	0	 0.101	 0.098
AKAP9	HGNC:379	-	0	 0.126	 0.111
AKIP1	HGNC:1170	-	0	 0.095	 0.092
AKIRIN1	HGNC:25744	-	0	 0.106	 0.112
AKIRIN2	HGNC:21407	-	0	 0.108	 0.121
AKNA	HGNC:24108	-	0	 0.102	 0.110
AKNAD1	HGNC:28398	-	0	 0.087	 0.090
AKR1A1	HGNC:380	-	0	 0.114	 0.104
AKR1B1	HGNC:381	-	0	 0.126	 0.115
AKR1B10	HGNC:382	-	0	 0.101	 0.095
AKR1B15	HGNC:37281	-	0	 0.092	 0.090
AKR1C1	HGNC:384	-	0	 0.120	 0.114
AKR1C2	HGNC:385	-	0	 0.104	 0.098
AKR1C3	HGNC:386	-	0	 0.121	 0.122
AKR1C4	HGNC:387	-	0	 0.098	 0.083
AKR1CL1	HGNC:23469	-	0	 0.082	 0.082
AKR1D1	HGNC:388	-	0	 0.103	 0.102
AKR1E2	HGNC:23437	-	0	 0.094	 0.092
AKR7A2	HGNC:389	-	0	 0.104	 0.099
AKR7A3	HGNC:390	-	0	 0.094	 0.091
AKR7L	HGNC:24056	-	0	 0.083	 0.084
AKT1	HGNC:391	-	0	 0.233	 0.180
AKT1S1	HGNC:28426	-	0	 0.114	 0.109
AKT2	HGNC:392	-	0	 0.169	 0.160
