gene_symbol	gene_code	status	other_associations	mean_prediction	prediction
ABCC12	HGNC:14640	-	0	 0.090	 0.080
ABCC2	HGNC:53	-	0	 0.110	 0.099
ABCC3	HGNC:54	-	0	 0.134	 0.109
ABCC4	HGNC:55	-	0	 0.117	 0.085
ABCC5	HGNC:56	-	0	 0.145	 0.102
ABCC6	HGNC:57	-	0	 0.109	 0.092
ABCC8	HGNC:59	-	0	 0.136	 0.097
ABCC9	HGNC:60	-	0	 0.115	 0.089
ABCD1	HGNC:61	-	0	 0.118	 0.091
ABCD2	HGNC:66	-	0	 0.115	 0.086
ABCD3	HGNC:67	-	0	 0.119	 0.102
ABCD4	HGNC:68	-	0	 0.104	 0.097
ABCE1	HGNC:69	-	0	 0.119	 0.096
ABCF1	HGNC:70	-	0	 0.108	 0.097
ABCF2	HGNC:71	-	0	 0.102	 0.097
ABCF3	HGNC:72	-	0	 0.094	 0.088
ABCG1	HGNC:73	-	0	 0.177	 0.101
ABCG2	HGNC:74	-	1	 0.427	 0.117
ABCG4	HGNC:13884	-	0	 0.105	 0.088
ABCG5	HGNC:13886	-	0	 0.107	 0.081
ABCG8	HGNC:13887	-	0	 0.105	 0.082
ABHD1	HGNC:17553	-	0	 0.090	 0.082
ABHD10	HGNC:25656	-	0	 0.098	 0.085
ABHD11	HGNC:16407	-	0	 0.096	 0.090
ABHD12	HGNC:15868	-	0	 0.093	 0.085
ABHD12B	HGNC:19837	-	0	 0.084	 0.081
ABHD13	HGNC:20293	-	0	 0.092	 0.081
ABHD14A	HGNC:24538	-	0	 0.103	 0.091
ABHD14B	HGNC:28235	-	0	 0.098	 0.092
ABHD15	HGNC:26971	-	0	 0.094	 0.085
ABHD16A	HGNC:13921	-	0	 0.102	 0.091
ABHD16B	HGNC:16128	-	0	 0.084	 0.080
ABHD17A	HGNC:28756	-	0	 0.096	 0.100
ABHD17B	HGNC:24278	-	0	 0.095	 0.087
ABHD17C	HGNC:26925	-	0	 0.097	 0.087
ABHD2	HGNC:18717	-	0	 0.109	 0.089
ABHD3	HGNC:18718	-	0	 0.105	 0.090
ABHD4	HGNC:20154	-	0	 0.100	 0.086
ABHD5	HGNC:21396	-	0	 0.110	 0.091
ABHD6	HGNC:21398	-	0	 0.103	 0.089
ABHD8	HGNC:23759	-	0	 0.102	 0.091
ABI1	HGNC:11320	-	0	 0.120	 0.095
ABI2	HGNC:24011	-	0	 0.117	 0.092
ABI3	HGNC:29859	-	0	 0.107	 0.091
ABI3BP	HGNC:17265	-	0	 0.105	 0.088
ABL1	HGNC:76	-	0	 0.169	 0.113
ABL2	HGNC:77	-	0	 0.125	 0.088
ABLIM1	HGNC:78	-	0	 0.150	 0.093
ABLIM2	HGNC:19195	-	0	 0.094	 0.082
ABLIM3	HGNC:29132	-	0	 0.113	 0.089
ABO	HGNC:79	-	3	 0.598	 0.258
ABR	HGNC:81	-	0	 0.120	 0.091
ABRA	HGNC:30655	-	0	 0.094	 0.086
ABRACL	HGNC:21230	-	0	 0.097	 0.087
ABT1	HGNC:17369	-	0	 0.101	 0.095
ABTB1	HGNC:18275	-	0	 0.101	 0.090
ABTB2	HGNC:23842	-	0	 0.115	 0.089
ACAA1	HGNC:82	-	0	 0.115	 0.091
ACAA2	HGNC:83	-	0	 0.115	 0.090
ACACA	HGNC:84	-	0	 0.126	 0.098
ACACB	HGNC:85	-	0	 0.109	 0.087
ACAD10	HGNC:21597	-	0	 0.089	 0.082
ACAD11	HGNC:30211	-	0	 0.088	 0.082
ACAD8	HGNC:87	-	0	 0.105	 0.088
ACAD9	HGNC:21497	-	0	 0.093	 0.086
ACADL	HGNC:88	-	0	 0.109	 0.086
ACADM	HGNC:89	-	0	 0.123	 0.095
ACADS	HGNC:90	-	0	 0.112	 0.090
ACADSB	HGNC:91	-	0	 0.116	 0.098
ACADVL	HGNC:92	-	0	 0.118	 0.092
ACAN	HGNC:319	-	0	 0.110	 0.089
ACAP1	HGNC:16467	-	0	 0.119	 0.092
ACAP2	HGNC:16469	-	0	 0.109	 0.091
ACAP3	HGNC:16754	-	0	 0.095	 0.081
ACAT1	HGNC:93	-	0	 0.116	 0.096
ACAT2	HGNC:94	-	0	 0.111	 0.092
ACBD3	HGNC:15453	-	0	 0.105	 0.092
ACBD4	HGNC:23337	-	0	 0.092	 0.084
ACBD5	HGNC:23338	-	0	 0.094	 0.084
ACBD6	HGNC:23339	-	0	 0.098	 0.096
ACBD7	HGNC:17715	-	0	 0.084	 0.080
ACCS	HGNC:23989	-	0	 0.090	 0.083
ACCSL	HGNC:34391	-	0	 0.086	 0.082
ACD	HGNC:25070	-	0	 0.110	 0.106
ACE	HGNC:2707	-	0	 0.116	 0.092
ACE2	HGNC:13557	-	0	 0.104	 0.090
ACER1	HGNC:18356	-	0	 0.090	 0.083
ACER2	HGNC:23675	-	0	 0.095	 0.085
ACER3	HGNC:16066	-	0	 0.098	 0.087
ACHE	HGNC:108	-	0	 0.118	 0.104
ACIN1	HGNC:17066	-	0	 0.123	 0.101
ACKR2	HGNC:1565	-	0	 0.123	 0.089
ACKR3	HGNC:23692	-	0	 0.129	 0.089
ACKR4	HGNC:1611	-	0	 0.115	 0.085
ACLY	HGNC:115	-	0	 0.116	 0.098
ACMSD	HGNC:19288	-	0	 0.086	 0.081
ACN9	HGNC:21752	-	0	 0.093	 0.082
ACO1	HGNC:117	-	0	 0.111	 0.088
ACO2	HGNC:118	-	0	 0.116	 0.097
ACOT1	HGNC:33128	-	0	 0.094	 0.083
ACOT11	HGNC:18156	-	0	 0.098	 0.085
ACOT12	HGNC:24436	-	0	 0.089	 0.085
ACOT13	HGNC:20999	-	0	 0.099	 0.088
ACOT2	HGNC:18431	-	0	 0.097	 0.085
ACOT4	HGNC:19748	-	0	 0.092	 0.091
ACOT6	HGNC:33159	-	0	 0.089	 0.082
ACOT7	HGNC:24157	-	0	 0.116	 0.090
ACOT8	HGNC:15919	-	0	 0.104	 0.086
ACOT9	HGNC:17152	-	0	 0.107	 0.091
ACOX1	HGNC:119	-	0	 0.127	 0.096
ACOX2	HGNC:120	-	0	 0.110	 0.090
ACOX3	HGNC:121	-	0	 0.103	 0.087
ACOXL	HGNC:25621	-	1	 0.201	 0.250
ACP1	HGNC:122	-	0	 0.112	 0.100
ACP2	HGNC:123	-	0	 0.115	 0.095
ACP5	HGNC:124	-	0	 0.129	 0.093
ACP6	HGNC:29609	-	0	 0.099	 0.090
ACPL2	HGNC:26303	-	0	 0.098	 0.087
ACPP	HGNC:125	-	0	 0.108	 0.087
ACPT	HGNC:14376	-	0	 0.089	 0.081
ACR	HGNC:126	-	0	 0.105	 0.086
ACRBP	HGNC:17195	-	0	 0.090	 0.081
ACRC	HGNC:15805	-	0	 0.090	 0.081
ACRV1	HGNC:127	-	0	 0.098	 0.089
ACSBG1	HGNC:29567	-	0	 0.102	 0.098
ACSBG2	HGNC:24174	-	0	 0.088	 0.080
ACSF2	HGNC:26101	-	0	 0.097	 0.082
ACSF3	HGNC:27288	-	0	 0.087	 0.083
ACSL1	HGNC:3569	-	0	 0.153	 0.096
ACSL3	HGNC:3570	-	0	 0.125	 0.093
ACSL4	HGNC:3571	-	0	 0.123	 0.096
ACSL5	HGNC:16526	-	0	 0.119	 0.094
ACSL6	HGNC:16496	-	0	 0.106	 0.090
ACSM1	HGNC:18049	-	0	 0.088	 0.083
ACSM2A	HGNC:32017	-	0	 0.087	 0.081
ACSM2B	HGNC:30931	-	0	 0.084	 0.080
ACSM3	HGNC:10522	-	0	 0.097	 0.085
ACSM4	HGNC:32016	-	0	 0.082	 0.080
ACSM5	HGNC:26060	-	0	 0.092	 0.085
ACSS1	HGNC:16091	-	0	 0.105	 0.086
ACSS2	HGNC:15814	-	0	 0.103	 0.085
ACSS3	HGNC:24723	-	0	 0.091	 0.083
ACTA1	HGNC:129	-	0	 0.129	 0.101
ACTA2	HGNC:130	± LC-P	0	 0.120	 0.098
ACTB	HGNC:132	-	0	 0.150	 0.108
ACTBL2	HGNC:17780	-	0	 0.087	 0.081
ACTC1	HGNC:143	-	0	 0.117	 0.088
ACTG1	HGNC:144	-	0	 0.130	 0.092
ACTG2	HGNC:145	-	0	 0.112	 0.094
ACTL10	HGNC:16127	-	0	 0.084	 0.081
ACTL6A	HGNC:24124	-	0	 0.110	 0.114
ACTL6B	HGNC:160	-	0	 0.101	 0.096
ACTL7A	HGNC:161	-	0	 0.089	 0.086
ACTL7B	HGNC:162	-	0	 0.089	 0.081
ACTL8	HGNC:24018	-	0	 0.090	 0.083
ACTL9	HGNC:28494	-	1	 0.246	 0.118
ACTN1	HGNC:163	-	0	 0.173	 0.103
ACTN2	HGNC:164	-	0	 0.138	 0.101
ACTN3	HGNC:165	-	0	 0.106	 0.086
ACTN4	HGNC:166	-	0	 0.137	 0.098
ACTR10	HGNC:17372	-	0	 0.096	 0.088
ACTR1A	HGNC:167	-	0	 0.118	 0.101
ACTR1B	HGNC:168	-	0	 0.111	 0.097
ACTR2	HGNC:169	-	0	 0.115	 0.106
ACTR3	HGNC:170	-	0	 0.115	 0.096
ACTR3B	HGNC:17256	-	0	 0.095	 0.087
ACTR3C	HGNC:37282	-	0	 0.083	 0.080
ACTR5	HGNC:14671	-	0	 0.090	 0.087
ACTR6	HGNC:24025	-	0	 0.098	 0.087
ACTR8	HGNC:14672	-	0	 0.091	 0.088
ACTRT1	HGNC:24027	-	0	 0.087	 0.080
ACTRT2	HGNC:24026	-	0	 0.087	 0.083
ACTRT3	HGNC:24022	-	0	 0.086	 0.080
ACVR1	HGNC:171	-	0	 0.173	 0.110
ACVR1B	HGNC:172	-	0	 0.154	 0.126
ACVR1C	HGNC:18123	-	0	 0.109	 0.095
ACVR2A	HGNC:173	-	0	 0.168	 0.107
ACVR2B	HGNC:174	-	0	 0.129	 0.096
ACVRL1	HGNC:175	-	0	 0.141	 0.099
ACY1	HGNC:177	-	0	 0.105	 0.090
ACY3	HGNC:24104	-	0	 0.094	 0.082
ACYP1	HGNC:179	-	0	 0.104	 0.092
ACYP2	HGNC:180	-	0	 0.109	 0.094
ADA	HGNC:186	-	0	 0.130	 0.090
ADAD1	HGNC:30713	-	0	 0.088	 0.084
ADAD2	HGNC:30714	-	0	 0.084	 0.083
ADAL	HGNC:31853	-	0	 0.093	 0.082
ADAM10	HGNC:188	-	0	 0.140	 0.103
ADAM11	HGNC:189	-	0	 0.106	 0.092
ADAM12	HGNC:190	-	0	 0.125	 0.095
ADAM15	HGNC:193	-	0	 0.113	 0.086
ADAM17	HGNC:195	-	0	 0.139	 0.092
ADAM18	HGNC:196	-	0	 0.090	 0.088
ADAM19	HGNC:197	-	0	 0.143	 0.091
ADAM2	HGNC:198	-	0	 0.100	 0.085
ADAM20	HGNC:199	-	0	 0.093	 0.089
ADAM21	HGNC:200	-	0	 0.086	 0.084
ADAM22	HGNC:201	-	0	 0.101	 0.085
ADAM23	HGNC:202	-	0	 0.112	 0.090
ADAM28	HGNC:206	-	0	 0.114	 0.087
ADAM29	HGNC:207	-	1	 0.173	 0.293
ADAM30	HGNC:208	-	1	 0.275	 0.157
ADAM32	HGNC:15479	-	0	 0.091	 0.086
ADAM33	HGNC:15478	-	0	 0.089	 0.083
ADAM7	HGNC:214	-	0	 0.089	 0.082
ADAM8	HGNC:215	-	0	 0.124	 0.101
ADAM9	HGNC:216	-	0	 0.131	 0.095
ADAMDEC1	HGNC:16299	-	0	 0.108	 0.091
ADAMTS1	HGNC:217	-	0	 0.116	 0.090
ADAMTS10	HGNC:13201	-	0	 0.094	 0.090
ADAMTS12	HGNC:14605	-	0	 0.095	 0.083
ADAMTS13	HGNC:1366	-	0	 0.102	 0.092
ADAMTS14	HGNC:14899	-	0	 0.091	 0.083
ADAMTS15	HGNC:16305	-	0	 0.092	 0.083
ADAMTS16	HGNC:17108	-	0	 0.087	 0.082
ADAMTS17	HGNC:17109	-	0	 0.090	 0.084
ADAMTS18	HGNC:17110	-	0	 0.093	 0.085
ADAMTS19	HGNC:17111	-	0	 0.093	 0.082
ADAMTS2	HGNC:218	-	0	 0.104	 0.088
ADAMTS20	HGNC:17178	-	0	 0.092	 0.084
ADAMTS3	HGNC:219	-	0	 0.105	 0.088
ADAMTS4	HGNC:220	-	0	 0.116	 0.095
ADAMTS5	HGNC:221	-	0	 0.126	 0.092
ADAMTS6	HGNC:222	-	0	 0.110	 0.101
ADAMTS7	HGNC:223	-	1	 0.159	 0.121
ADAMTS8	HGNC:224	-	0	 0.101	 0.090
ADAMTS9	HGNC:13202	-	1	 0.200	 0.111
ADAMTSL1	HGNC:14632	-	0	 0.097	 0.084
ADAMTSL2	HGNC:14631	-	0	 0.096	 0.089
ADAMTSL3	HGNC:14633	-	0	 0.100	 0.084
ADAMTSL4	HGNC:19706	-	0	 0.108	 0.090
ADAMTSL5	HGNC:27912	-	0	 0.091	 0.085
ADAP1	HGNC:16486	-	0	 0.109	 0.092
ADAP2	HGNC:16487	-	0	 0.111	 0.087
ADAR	HGNC:225	-	0	 0.137	 0.100
ADARB1	HGNC:226	-	0	 0.111	 0.090
ADARB2	HGNC:227	-	0	 0.098	 0.087
ADAT1	HGNC:228	-	0	 0.097	 0.090
ADAT2	HGNC:21172	-	0	 0.091	 0.087
ADAT3	HGNC:25151	-	0	 0.088	 0.086
ADC	HGNC:29957	-	0	 0.092	 0.081
ADCK1	HGNC:19038	-	0	 0.094	 0.086
ADCK2	HGNC:19039	-	0	 0.095	 0.088
ADCK3	HGNC:16812	-	0	 0.108	 0.097
ADCK4	HGNC:19041	-	0	 0.097	 0.087
ADCK5	HGNC:21738	-	0	 0.087	 0.083
ADCY1	HGNC:232	-	0	 0.131	 0.096
ADCY10	HGNC:21285	-	0	 0.101	 0.083
ADCY2	HGNC:233	-	0	 0.128	 0.093
ADCY3	HGNC:234	-	1	 0.245	 0.141
ADCY4	HGNC:235	-	0	 0.122	 0.088
ADCY5	HGNC:236	-	0	 0.112	 0.084
ADCY6	HGNC:237	-	0	 0.136	 0.093
ADCY7	HGNC:238	-	0	 0.167	 0.099
ADCY8	HGNC:239	-	0	 0.141	 0.091
ADCY9	HGNC:240	-	1	 0.244	 0.137
ADCYAP1	HGNC:241	-	0	 0.120	 0.089
ADCYAP1R1	HGNC:242	-	0	 0.110	 0.100
ADD1	HGNC:243	-	0	 0.122	 0.092
ADD2	HGNC:244	-	0	 0.099	 0.085
ADD3	HGNC:245	-	0	 0.140	 0.095
ADGB	HGNC:21212	-	0	 0.089	 0.087
ADH1A	HGNC:249	-	0	 0.106	 0.082
ADH1B	HGNC:250	-	2	 0.387	 0.507
ADH1C	HGNC:251	-	0	 0.108	 0.089
ADH4	HGNC:252	-	0	 0.107	 0.084
ADH5	HGNC:253	-	0	 0.104	 0.088
ADH6	HGNC:255	-	0	 0.100	 0.085
ADH7	HGNC:256	-	0	 0.098	 0.085
ADHFE1	HGNC:16354	-	0	 0.132	 0.083
ADI1	HGNC:30576	-	0	 0.106	 0.090
ADIG	HGNC:28606	-	0	 0.093	 0.084
ADIPOQ	HGNC:13633	-	0	 0.113	 0.092
ADIPOR1	HGNC:24040	-	0	 0.109	 0.087
ADIPOR2	HGNC:24041	-	0	 0.127	 0.095
ADIRF	HGNC:24043	-	0	 0.106	 0.088
ADK	HGNC:257	-	0	 0.115	 0.091
ADM	HGNC:259	-	0	 0.180	 0.106
ADM2	HGNC:28898	-	0	 0.092	 0.083
ADM5	HGNC:27293	-	0	 0.083	 0.081
ADNP	HGNC:15766	-	0	 0.109	 0.098
ADNP2	HGNC:23803	-	0	 0.102	 0.086
ADO	HGNC:23506	-	0	 0.103	 0.088
ADORA1	HGNC:262	-	0	 0.129	 0.104
ADORA2A	HGNC:263	-	0	 0.134	 0.098
ADORA2B	HGNC:264	-	0	 0.131	 0.094
ADORA3	HGNC:268	-	0	 0.122	 0.093
ADPGK	HGNC:25250	-	0	 0.098	 0.096
ADPRH	HGNC:269	-	0	 0.096	 0.088
ADPRHL1	HGNC:21303	-	0	 0.088	 0.084
ADPRHL2	HGNC:21304	-	0	 0.089	 0.084
ADPRM	HGNC:30925	-	0	 0.103	 0.089
ADRA1A	HGNC:277	-	0	 0.124	 0.093
ADRA1B	HGNC:278	-	0	 0.123	 0.092
ADRA1D	HGNC:280	-	0	 0.117	 0.091
ADRA2A	HGNC:281	-	0	 0.133	 0.099
ADRA2B	HGNC:282	-	0	 0.117	 0.095
ADRA2C	HGNC:283	-	0	 0.119	 0.101
ADRB1	HGNC:285	-	0	 0.133	 0.097
ADRB2	HGNC:286	-	0	 0.165	 0.139
ADRB3	HGNC:288	-	0	 0.125	 0.107
ADRBK1	HGNC:289	-	0	 0.130	 0.094
ADRBK2	HGNC:290	-	0	 0.114	 0.088
ADRM1	HGNC:15759	-	0	 0.113	 0.100
ADSL	HGNC:291	-	0	 0.110	 0.089
ADSS	HGNC:292	-	0	 0.108	 0.093
ADSSL1	HGNC:20093	-	0	 0.096	 0.084
ADTRP	HGNC:21214	-	0	 0.104	 0.084
AEBP1	HGNC:303	-	0	 0.124	 0.096
AEBP2	HGNC:24051	-	0	 0.103	 0.090
AEN	HGNC:25722	-	0	 0.103	 0.083
AES	HGNC:307	-	0	 0.107	 0.090
AFAP1	HGNC:24017	-	0	 0.103	 0.089
AFAP1L1	HGNC:26714	-	0	 0.086	 0.083
AFAP1L2	HGNC:25901	-	0	 0.110	 0.098
AFF1	HGNC:7135	-	1	 0.367	 0.141
AFF2	HGNC:3776	-	0	 0.100	 0.087
AFF3	HGNC:6473	-	1	 0.337	 0.135
AFF4	HGNC:17869	-	0	 0.122	 0.102
AFG3L2	HGNC:315	-	0	 0.099	 0.098
AFM	HGNC:316	-	1	 0.175	 0.300
AFMID	HGNC:20910	-	0	 0.088	 0.082
AFP	HGNC:317	-	0	 0.107	 0.091
AFTPH	HGNC:25951	-	0	 0.101	 0.088
AGA	HGNC:318	-	0	 0.102	 0.093
AGAP1	HGNC:16922	-	0	 0.110	 0.092
AGAP10	HGNC:23462	-	0	 0.082	 0.080
AGAP11	HGNC:29421	-	0	 0.083	 0.080
AGAP2	HGNC:16921	-	0	 0.110	 0.097
AGAP3	HGNC:16923	-	0	 0.095	 0.086
AGAP4	HGNC:23459	-	0	 0.088	 0.095
AGAP5	HGNC:23467	-	0	 0.082	 0.080
AGAP6	HGNC:23466	-	0	 0.083	 0.080
AGAP7	HGNC:23465	-	0	 0.083	 0.080
AGAP8	HGNC:23464	-	0	 0.082	 0.080
AGAP9	HGNC:23463	-	0	 0.082	 0.080
AGBL1	HGNC:26504	-	0	 0.084	 0.080
AGBL2	HGNC:26296	-	0	 0.091	 0.083
AGBL3	HGNC:27981	-	0	 0.088	 0.086
AGBL4	HGNC:25892	-	0	 0.086	 0.082
AGBL5	HGNC:26147	-	0	 0.097	 0.082
AGER	HGNC:320	-	0	 0.128	 0.098
AGFG1	HGNC:5175	-	0	 0.115	 0.104
AGFG2	HGNC:5177	-	0	 0.100	 0.088
AGGF1	HGNC:24684	-	0	 0.102	 0.086
AGK	HGNC:21869	-	0	 0.100	 0.089
AGL	HGNC:321	-	0	 0.109	 0.092
AGMAT	HGNC:18407	-	0	 0.095	 0.086
AGMO	HGNC:33784	-	0	 0.085	 0.080
AGO1	HGNC:3262	-	0	 0.119	 0.099
AGO2	HGNC:3263	-	0	 0.127	 0.103
AGO3	HGNC:18421	-	0	 0.098	 0.086
AGO4	HGNC:18424	-	0	 0.103	 0.092
AGPAT1	HGNC:324	-	0	 0.120	 0.103
AGPAT2	HGNC:325	-	0	 0.122	 0.094
AGPAT3	HGNC:326	-	0	 0.111	 0.089
AGPAT4	HGNC:20885	-	0	 0.118	 0.092
AGPAT5	HGNC:20886	-	0	 0.111	 0.090
AGPAT6	HGNC:20880	-	0	 0.113	 0.091
AGPAT9	HGNC:28157	-	0	 0.109	 0.090
AGPS	HGNC:327	-	0	 0.107	 0.089
AGR2	HGNC:328	-	0	 0.111	 0.090
AGR3	HGNC:24167	-	0	 0.096	 0.090
AGRN	HGNC:329	-	0	 0.134	 0.094
AGRP	HGNC:330	-	0	 0.110	 0.086
AGT	HGNC:333	-	0	 0.137	 0.087
AGTPBP1	HGNC:17258	-	0	 0.102	 0.085
AGTR1	HGNC:336	-	0	 0.127	 0.093
AGTR2	HGNC:338	-	0	 0.126	 0.094
AGTRAP	HGNC:13539	-	0	 0.096	 0.084
AGXT	HGNC:341	-	0	 0.111	 0.094
AGXT2	HGNC:14412	-	0	 0.099	 0.083
AHCTF1	HGNC:24618	-	0	 0.103	 0.093
AHCY	HGNC:343	-	0	 0.111	 0.093
AHCYL1	HGNC:344	-	0	 0.109	 0.089
AHCYL2	HGNC:22204	-	0	 0.108	 0.100
AHDC1	HGNC:25230	-	0	 0.098	 0.090
AHI1	HGNC:21575	-	1	 0.301	 0.118
AHNAK	HGNC:347	-	0	 0.127	 0.094
AHNAK2	HGNC:20125	-	0	 0.101	 0.091
AHR	HGNC:348	-	0	 0.162	 0.110
AHRR	HGNC:346	-	0	 0.094	 0.089
AHSA1	HGNC:1189	-	0	 0.105	 0.091
AHSA2	HGNC:20437	-	0	 0.095	 0.088
AHSG	HGNC:349	-	0	 0.111	 0.097
AHSP	HGNC:18075	-	0	 0.091	 0.084
AICDA	HGNC:13203	-	0	 0.107	 0.102
AIDA	HGNC:25761	-	0	 0.098	 0.112
AIF1	HGNC:352	-	0	 0.136	 0.089
AIF1L	HGNC:28904	-	0	 0.099	 0.084
AIFM1	HGNC:8768	-	0	 0.121	 0.118
AIFM2	HGNC:21411	-	0	 0.101	 0.094
AIFM3	HGNC:26398	-	0	 0.101	 0.090
AIG1	HGNC:21607	-	0	 0.100	 0.087
AIM1	HGNC:356	-	0	 0.122	 0.089
AIM1L	HGNC:17295	-	0	 0.097	 0.085
AIM2	HGNC:357	-	0	 0.136	 0.086
AIMP1	HGNC:10648	-	0	 0.115	 0.092
AIMP2	HGNC:20609	-	0	 0.112	 0.089
AIP	HGNC:358	-	0	 0.112	 0.105
AIPL1	HGNC:359	-	0	 0.097	 0.091
AIRE	HGNC:360	-	1	 0.344	 0.133
AJAP1	HGNC:30801	-	1	 0.167	 0.109
AJUBA	HGNC:20250	-	0	 0.107	 0.085
AK1	HGNC:361	-	0	 0.110	 0.088
AK2	HGNC:362	-	0	 0.116	 0.092
AK3	HGNC:17376	-	0	 0.108	 0.089
AK4	HGNC:363	-	0	 0.113	 0.088
AK5	HGNC:365	-	0	 0.116	 0.097
AK6	HGNC:49151	-	0	 0.082	 0.080
AK7	HGNC:20091	-	0	 0.093	 0.086
AK8	HGNC:26526	-	0	 0.090	 0.080
AK9	HGNC:33814	-	0	 0.090	 0.082
AKAP1	HGNC:367	-	0	 0.113	 0.100
AKAP10	HGNC:368	-	0	 0.106	 0.101
AKAP11	HGNC:369	-	0	 0.103	 0.089
AKAP12	HGNC:370	-	0	 0.140	 0.092
AKAP13	HGNC:371	-	0	 0.121	 0.101
AKAP14	HGNC:24061	-	0	 0.087	 0.081
AKAP17A	HGNC:18783	-	0	 0.095	 0.091
AKAP2	HGNC:372	-	0	 0.110	 0.090
AKAP3	HGNC:373	-	0	 0.097	 0.089
AKAP4	HGNC:374	-	0	 0.098	 0.086
AKAP5	HGNC:375	-	0	 0.108	 0.094
AKAP6	HGNC:376	-	0	 0.107	 0.091
AKAP7	HGNC:377	-	0	 0.108	 0.099
AKAP8	HGNC:378	-	0	 0.103	 0.106
AKAP8L	HGNC:29857	-	0	 0.101	 0.093
AKAP9	HGNC:379	-	0	 0.126	 0.103
AKIP1	HGNC:1170	-	0	 0.095	 0.087
AKIRIN1	HGNC:25744	-	0	 0.106	 0.091
AKIRIN2	HGNC:21407	-	0	 0.108	 0.093
AKNA	HGNC:24108	-	0	 0.102	 0.088
AKNAD1	HGNC:28398	-	0	 0.087	 0.080
AKR1A1	HGNC:380	-	0	 0.114	 0.089
AKR1B1	HGNC:381	-	0	 0.126	 0.091
AKR1B10	HGNC:382	-	0	 0.101	 0.085
AKR1B15	HGNC:37281	-	0	 0.092	 0.085
AKR1C1	HGNC:384	-	0	 0.120	 0.101
AKR1C2	HGNC:385	-	0	 0.104	 0.087
AKR1C3	HGNC:386	-	0	 0.121	 0.097
AKR1C4	HGNC:387	-	0	 0.098	 0.085
AKR1CL1	HGNC:23469	-	0	 0.082	 0.080
AKR1D1	HGNC:388	-	0	 0.103	 0.089
AKR1E2	HGNC:23437	-	0	 0.094	 0.084
AKR7A2	HGNC:389	-	0	 0.104	 0.089
AKR7A3	HGNC:390	-	0	 0.094	 0.085
AKR7L	HGNC:24056	-	0	 0.083	 0.080
AKT1	HGNC:391	-	0	 0.233	 0.135
AKT1S1	HGNC:28426	-	0	 0.114	 0.093
AKT2	HGNC:392	-	0	 0.169	 0.098
