gene_symbol	gene_code	status	other_associations	mean_prediction	prediction
ABCD3	HGNC:67	-	0	 0.119	0.284
ABCD4	HGNC:68	-	0	 0.104	0.154
ABCE1	HGNC:69	-	0	 0.119	0.111
ABCF1	HGNC:70	-	0	 0.108	0.093
ABCF2	HGNC:71	-	0	 0.102	0.106
ABCF3	HGNC:72	-	0	 0.094	0.095
ABCG1	HGNC:73	-	0	 0.177	0.577
ABCG2	HGNC:74	-	1	 0.427	0.247
ABCG4	HGNC:13884	-	0	 0.105	0.280
ABCG5	HGNC:13886	-	0	 0.107	0.268
ABCG8	HGNC:13887	-	0	 0.105	0.270
ABHD1	HGNC:17553	-	0	 0.090	0.088
ABHD10	HGNC:25656	-	0	 0.098	0.098
ABHD11	HGNC:16407	-	0	 0.096	0.094
ABHD12	HGNC:15868	-	0	 0.093	0.097
ABHD12B	HGNC:19837	-	0	 0.084	0.082
ABHD13	HGNC:20293	-	0	 0.092	0.090
ABHD14A	HGNC:24538	-	0	 0.103	0.100
ABHD14B	HGNC:28235	-	0	 0.098	0.105
ABHD15	HGNC:26971	-	0	 0.094	0.083
ABHD16A	HGNC:13921	-	0	 0.102	0.102
ABHD16B	HGNC:16128	-	0	 0.084	0.083
ABHD17A	HGNC:28756	-	0	 0.096	0.102
ABHD17B	HGNC:24278	-	0	 0.095	0.091
ABHD17C	HGNC:26925	-	0	 0.097	0.092
ABHD2	HGNC:18717	-	0	 0.109	0.112
ABHD3	HGNC:18718	-	0	 0.105	0.103
ABHD4	HGNC:20154	-	0	 0.100	0.094
ABHD5	HGNC:21396	-	0	 0.110	0.119
ABHD6	HGNC:21398	-	0	 0.103	0.102
ABHD8	HGNC:23759	-	0	 0.102	0.097
ABI1	HGNC:11320	-	0	 0.120	0.138
ABI2	HGNC:24011	-	0	 0.117	0.117
ABI3	HGNC:29859	-	0	 0.107	0.103
ABI3BP	HGNC:17265	-	0	 0.105	0.098
ABL1	HGNC:76	-	0	 0.169	0.199
ABL2	HGNC:77	-	0	 0.125	0.096
ABLIM1	HGNC:78	-	0	 0.150	0.198
ABLIM2	HGNC:19195	-	0	 0.094	0.106
ABLIM3	HGNC:29132	-	0	 0.113	0.125
ABO	HGNC:79	-	3	 0.598	0.301
ABR	HGNC:81	-	0	 0.120	0.118
ABRA	HGNC:30655	-	0	 0.094	0.096
ABRACL	HGNC:21230	-	0	 0.097	0.095
ABT1	HGNC:17369	-	0	 0.101	0.090
ABTB1	HGNC:18275	-	0	 0.101	0.092
ABTB2	HGNC:23842	-	0	 0.115	0.095
ACAA1	HGNC:82	-	0	 0.115	0.107
ACAA2	HGNC:83	-	0	 0.115	0.119
ACACA	HGNC:84	-	0	 0.126	0.101
ACACB	HGNC:85	-	0	 0.109	0.110
ACAD10	HGNC:21597	-	0	 0.089	0.091
ACAD11	HGNC:30211	-	0	 0.088	0.085
ACAD8	HGNC:87	-	0	 0.105	0.090
ACAD9	HGNC:21497	-	0	 0.093	0.089
ACADL	HGNC:88	-	0	 0.109	0.111
ACADM	HGNC:89	-	0	 0.123	0.105
ACADS	HGNC:90	-	0	 0.112	0.102
ACADSB	HGNC:91	-	0	 0.116	0.096
ACADVL	HGNC:92	-	0	 0.118	0.107
ACAN	HGNC:319	-	0	 0.110	0.088
ACAP1	HGNC:16467	-	0	 0.119	0.113
ACAP2	HGNC:16469	-	0	 0.109	0.113
ACAP3	HGNC:16754	-	0	 0.095	0.091
ACAT1	HGNC:93	-	0	 0.116	0.116
ACAT2	HGNC:94	-	0	 0.111	0.112
ACBD3	HGNC:15453	-	0	 0.105	0.099
ACBD4	HGNC:23337	-	0	 0.092	0.088
ACBD5	HGNC:23338	-	0	 0.094	0.090
ACBD6	HGNC:23339	-	0	 0.098	0.092
ACBD7	HGNC:17715	-	0	 0.084	0.082
ACCS	HGNC:23989	-	0	 0.090	0.085
ACCSL	HGNC:34391	-	0	 0.086	0.080
ACD	HGNC:25070	-	0	 0.110	0.110
ACE	HGNC:2707	-	0	 0.116	0.097
ACE2	HGNC:13557	-	0	 0.104	0.092
ACER1	HGNC:18356	-	0	 0.090	0.086
ACER2	HGNC:23675	-	0	 0.095	0.084
ACER3	HGNC:16066	-	0	 0.098	0.095
ACHE	HGNC:108	-	0	 0.118	0.103
ACIN1	HGNC:17066	-	0	 0.123	0.110
ACKR2	HGNC:1565	-	0	 0.123	0.100
ACKR3	HGNC:23692	-	0	 0.129	0.110
ACKR4	HGNC:1611	-	0	 0.115	0.113
ACLY	HGNC:115	-	0	 0.116	0.113
ACMSD	HGNC:19288	-	0	 0.086	0.086
ACN9	HGNC:21752	-	0	 0.093	0.087
ACO1	HGNC:117	-	0	 0.111	0.177
ACO2	HGNC:118	-	0	 0.116	0.157
ACOT1	HGNC:33128	-	0	 0.094	0.086
ACOT11	HGNC:18156	-	0	 0.098	0.091
ACOT12	HGNC:24436	-	0	 0.089	0.082
ACOT13	HGNC:20999	-	0	 0.099	0.093
ACOT2	HGNC:18431	-	0	 0.097	0.091
ACOT4	HGNC:19748	-	0	 0.092	0.086
ACOT6	HGNC:33159	-	0	 0.089	0.087
ACOT7	HGNC:24157	-	0	 0.116	0.116
ACOT8	HGNC:15919	-	0	 0.104	0.100
ACOT9	HGNC:17152	-	0	 0.107	0.099
ACOX1	HGNC:119	-	0	 0.127	0.110
ACOX2	HGNC:120	-	0	 0.110	0.103
ACOX3	HGNC:121	-	0	 0.103	0.094
ACOXL	HGNC:25621	-	1	 0.201	0.113
ACP1	HGNC:122	-	0	 0.112	0.093
ACP2	HGNC:123	-	0	 0.115	0.123
ACP5	HGNC:124	-	0	 0.129	0.120
ACP6	HGNC:29609	-	0	 0.099	0.091
ACPL2	HGNC:26303	-	0	 0.098	0.096
ACPP	HGNC:125	-	0	 0.108	0.099
ACPT	HGNC:14376	-	0	 0.089	0.090
ACR	HGNC:126	-	0	 0.105	0.096
ACRBP	HGNC:17195	-	0	 0.090	0.087
ACRC	HGNC:15805	-	0	 0.090	0.084
ACRV1	HGNC:127	-	0	 0.098	0.096
ACSBG1	HGNC:29567	-	0	 0.102	0.101
ACSBG2	HGNC:24174	-	0	 0.088	0.085
ACSF2	HGNC:26101	-	0	 0.097	0.097
ACSF3	HGNC:27288	-	0	 0.087	0.083
ACSL1	HGNC:3569	-	0	 0.153	0.141
ACSL3	HGNC:3570	-	0	 0.125	0.117
ACSL4	HGNC:3571	-	0	 0.123	0.124
ACSL5	HGNC:16526	-	0	 0.119	0.106
ACSL6	HGNC:16496	-	0	 0.106	0.121
ACSM1	HGNC:18049	-	0	 0.088	0.084
ACSM2A	HGNC:32017	-	0	 0.087	0.086
ACSM2B	HGNC:30931	-	0	 0.084	0.081
ACSM3	HGNC:10522	-	0	 0.097	0.094
ACSM4	HGNC:32016	-	0	 0.082	0.080
ACSM5	HGNC:26060	-	0	 0.092	0.082
ACSS1	HGNC:16091	-	0	 0.105	0.092
ACSS2	HGNC:15814	-	0	 0.103	0.094
ACSS3	HGNC:24723	-	0	 0.091	0.085
ACTA1	HGNC:129	-	0	 0.129	0.173
ACTA2	HGNC:130	-	0	 0.120	0.136
ACTB	HGNC:132	-	0	 0.150	0.144
ACTBL2	HGNC:17780	-	0	 0.087	0.084
ACTC1	HGNC:143	-	0	 0.117	0.156
ACTG1	HGNC:144	-	0	 0.130	0.145
ACTG2	HGNC:145	-	0	 0.112	0.098
ACTL10	HGNC:16127	-	0	 0.084	0.085
ACTL6A	HGNC:24124	-	0	 0.110	0.111
ACTL6B	HGNC:160	-	0	 0.101	0.104
ACTL7A	HGNC:161	-	0	 0.089	0.091
ACTL7B	HGNC:162	-	0	 0.089	0.100
ACTL8	HGNC:24018	-	0	 0.090	0.086
ACTL9	HGNC:28494	-	1	 0.246	0.107
ACTN1	HGNC:163	-	0	 0.173	0.315
ACTN2	HGNC:164	-	0	 0.138	0.234
ACTN3	HGNC:165	-	0	 0.106	0.113
ACTN4	HGNC:166	-	0	 0.137	0.216
ACTR10	HGNC:17372	-	0	 0.096	0.090
ACTR1A	HGNC:167	-	0	 0.118	0.124
ACTR1B	HGNC:168	-	0	 0.111	0.113
ACTR2	HGNC:169	-	0	 0.115	0.128
ACTR3	HGNC:170	-	0	 0.115	0.127
ACTR3B	HGNC:17256	-	0	 0.095	0.106
ACTR3C	HGNC:37282	-	0	 0.083	0.080
ACTR5	HGNC:14671	-	0	 0.090	0.086
ACTR6	HGNC:24025	-	0	 0.098	0.095
ACTR8	HGNC:14672	-	0	 0.091	0.087
ACTRT1	HGNC:24027	-	0	 0.087	0.083
ACTRT2	HGNC:24026	-	0	 0.087	0.086
ACTRT3	HGNC:24022	-	0	 0.086	0.083
ACVR1	HGNC:171	-	0	 0.173	0.143
ACVR1B	HGNC:172	-	0	 0.154	0.135
ACVR1C	HGNC:18123	-	0	 0.109	0.104
ACVR2A	HGNC:173	-	0	 0.168	0.122
ACVR2B	HGNC:174	-	0	 0.129	0.102
ACVRL1	HGNC:175	-	0	 0.141	0.140
ACY1	HGNC:177	-	0	 0.105	0.101
ACY3	HGNC:24104	-	0	 0.094	0.089
ACYP1	HGNC:179	-	0	 0.104	0.103
ACYP2	HGNC:180	-	0	 0.109	0.102
ADA	HGNC:186	-	0	 0.130	0.135
ADAD1	HGNC:30713	-	0	 0.088	0.082
ADAD2	HGNC:30714	-	0	 0.084	0.082
ADAL	HGNC:31853	-	0	 0.093	0.084
ADAM10	HGNC:188	-	0	 0.140	0.166
ADAM11	HGNC:189	-	0	 0.106	0.095
ADAM12	HGNC:190	-	0	 0.125	0.119
ADAM15	HGNC:193	-	0	 0.113	0.132
ADAM17	HGNC:195	-	0	 0.139	0.129
ADAM18	HGNC:196	-	0	 0.090	0.084
ADAM19	HGNC:197	-	0	 0.143	0.125
ADAM2	HGNC:198	-	0	 0.100	0.097
ADAM20	HGNC:199	-	0	 0.093	0.082
ADAM21	HGNC:200	-	0	 0.086	0.086
ADAM22	HGNC:201	-	0	 0.101	0.095
ADAM23	HGNC:202	-	0	 0.112	0.109
ADAM28	HGNC:206	-	0	 0.114	0.124
ADAM29	HGNC:207	-	1	 0.173	0.114
ADAM30	HGNC:208	-	1	 0.275	0.112
ADAM32	HGNC:15479	-	0	 0.091	0.091
ADAM33	HGNC:15478	-	0	 0.089	0.084
ADAM7	HGNC:214	-	0	 0.089	0.084
ADAM8	HGNC:215	-	0	 0.124	0.125
ADAM9	HGNC:216	-	0	 0.131	0.158
ADAMDEC1	HGNC:16299	-	0	 0.108	0.113
ADAMTS1	HGNC:217	-	0	 0.116	0.116
ADAMTS10	HGNC:13201	-	0	 0.094	0.088
ADAMTS12	HGNC:14605	-	0	 0.095	0.085
ADAMTS13	HGNC:1366	-	0	 0.102	0.090
ADAMTS14	HGNC:14899	-	0	 0.091	0.081
ADAMTS15	HGNC:16305	-	0	 0.092	0.082
ADAMTS16	HGNC:17108	-	0	 0.087	0.083
ADAMTS17	HGNC:17109	-	0	 0.090	0.088
ADAMTS18	HGNC:17110	-	0	 0.093	0.086
ADAMTS19	HGNC:17111	-	0	 0.093	0.090
ADAMTS2	HGNC:218	-	0	 0.104	0.089
ADAMTS20	HGNC:17178	-	0	 0.092	0.084
ADAMTS3	HGNC:219	-	0	 0.105	0.095
ADAMTS4	HGNC:220	-	0	 0.116	0.115
ADAMTS5	HGNC:221	-	0	 0.126	0.100
ADAMTS6	HGNC:222	-	0	 0.110	0.108
ADAMTS7	HGNC:223	-	1	 0.159	0.224
ADAMTS8	HGNC:224	-	0	 0.101	0.097
ADAMTS9	HGNC:13202	± LC-P	1	 0.200	0.296
ADAMTSL1	HGNC:14632	-	0	 0.097	0.092
ADAMTSL2	HGNC:14631	-	0	 0.096	0.091
ADAMTSL3	HGNC:14633	-	0	 0.100	0.101
ADAMTSL4	HGNC:19706	-	0	 0.108	0.095
ADAMTSL5	HGNC:27912	-	0	 0.091	0.087
ADAP1	HGNC:16486	-	0	 0.109	0.109
ADAP2	HGNC:16487	-	0	 0.111	0.144
ADAR	HGNC:225	-	0	 0.137	0.103
ADARB1	HGNC:226	-	0	 0.111	0.107
ADARB2	HGNC:227	-	0	 0.098	0.088
ADAT1	HGNC:228	-	0	 0.097	0.092
ADAT2	HGNC:21172	-	0	 0.091	0.089
ADAT3	HGNC:25151	-	0	 0.088	0.087
ADC	HGNC:29957	-	0	 0.092	0.087
ADCK1	HGNC:19038	-	0	 0.094	0.087
ADCK2	HGNC:19039	-	0	 0.095	0.105
ADCK3	HGNC:16812	-	0	 0.108	0.109
ADCK4	HGNC:19041	-	0	 0.097	0.091
ADCK5	HGNC:21738	-	0	 0.087	0.085
ADCY1	HGNC:232	-	0	 0.131	0.097
ADCY10	HGNC:21285	-	0	 0.101	0.089
ADCY2	HGNC:233	-	0	 0.128	0.091
ADCY3	HGNC:234	-	1	 0.245	0.165
ADCY4	HGNC:235	-	0	 0.122	0.085
ADCY5	HGNC:236	-	0	 0.112	0.092
ADCY6	HGNC:237	-	0	 0.136	0.105
ADCY7	HGNC:238	-	0	 0.167	0.130
ADCY8	HGNC:239	-	0	 0.141	0.118
ADCY9	HGNC:240	-	1	 0.244	0.157
ADCYAP1	HGNC:241	-	0	 0.120	0.104
ADCYAP1R1	HGNC:242	-	0	 0.110	0.100
ADD1	HGNC:243	-	0	 0.122	0.110
ADD2	HGNC:244	-	0	 0.099	0.097
ADD3	HGNC:245	-	0	 0.140	0.160
ADGB	HGNC:21212	-	0	 0.089	0.089
ADH1A	HGNC:249	-	0	 0.106	0.099
ADH1B	HGNC:250	-	2	 0.387	0.201
ADH1C	HGNC:251	-	0	 0.108	0.097
ADH4	HGNC:252	-	0	 0.107	0.099
ADH5	HGNC:253	-	0	 0.104	0.104
ADH6	HGNC:255	-	0	 0.100	0.092
ADH7	HGNC:256	-	0	 0.098	0.092
ADHFE1	HGNC:16354	-	0	 0.132	0.085
ADI1	HGNC:30576	-	0	 0.106	0.112
ADIG	HGNC:28606	-	0	 0.093	0.084
ADIPOQ	HGNC:13633	-	0	 0.113	0.107
ADIPOR1	HGNC:24040	-	0	 0.109	0.110
ADIPOR2	HGNC:24041	-	0	 0.127	0.110
ADIRF	HGNC:24043	-	0	 0.106	0.105
ADK	HGNC:257	-	0	 0.115	0.106
ADM	HGNC:259	-	0	 0.180	0.149
ADM2	HGNC:28898	-	0	 0.092	0.084
ADM5	HGNC:27293	-	0	 0.083	0.083
ADNP	HGNC:15766	-	0	 0.109	0.110
ADNP2	HGNC:23803	-	0	 0.102	0.100
ADO	HGNC:23506	-	0	 0.103	0.096
ADORA1	HGNC:262	-	0	 0.129	0.124
ADORA2A	HGNC:263	-	0	 0.134	0.114
ADORA2B	HGNC:264	-	0	 0.131	0.110
ADORA3	HGNC:268	-	0	 0.122	0.117
ADPGK	HGNC:25250	-	0	 0.098	0.099
ADPRH	HGNC:269	-	0	 0.096	0.087
ADPRHL1	HGNC:21303	-	0	 0.088	0.083
ADPRHL2	HGNC:21304	-	0	 0.089	0.084
ADPRM	HGNC:30925	-	0	 0.103	0.093
ADRA1A	HGNC:277	-	0	 0.124	0.107
ADRA1B	HGNC:278	-	0	 0.123	0.106
ADRA1D	HGNC:280	-	0	 0.117	0.108
ADRA2A	HGNC:281	-	0	 0.133	0.144
ADRA2B	HGNC:282	-	0	 0.117	0.110
ADRA2C	HGNC:283	-	0	 0.119	0.113
ADRB1	HGNC:285	-	0	 0.133	0.115
ADRB2	HGNC:286	-	0	 0.165	0.151
ADRB3	HGNC:288	-	0	 0.125	0.135
ADRBK1	HGNC:289	-	0	 0.130	0.101
ADRBK2	HGNC:290	-	0	 0.114	0.105
ADRM1	HGNC:15759	-	0	 0.113	0.128
ADSL	HGNC:291	-	0	 0.110	0.100
ADSS	HGNC:292	-	0	 0.108	0.096
ADSSL1	HGNC:20093	-	0	 0.096	0.100
ADTRP	HGNC:21214	-	0	 0.104	0.097
AEBP1	HGNC:303	-	0	 0.124	0.124
AEBP2	HGNC:24051	-	0	 0.103	0.096
AEN	HGNC:25722	-	0	 0.103	0.095
AES	HGNC:307	-	0	 0.107	0.106
AFAP1	HGNC:24017	-	0	 0.103	0.112
AFAP1L1	HGNC:26714	-	0	 0.086	0.083
AFAP1L2	HGNC:25901	-	0	 0.110	0.101
AFF1	HGNC:7135	-	1	 0.367	0.124
AFF2	HGNC:3776	-	0	 0.100	0.098
AFF3	HGNC:6473	-	1	 0.337	0.129
AFF4	HGNC:17869	-	0	 0.122	0.107
AFG3L2	HGNC:315	-	0	 0.099	0.095
AFM	HGNC:316	-	1	 0.175	0.121
AFMID	HGNC:20910	-	0	 0.088	0.129
AFP	HGNC:317	-	0	 0.107	0.100
AFTPH	HGNC:25951	-	0	 0.101	0.111
AGA	HGNC:318	-	0	 0.102	0.098
AGAP1	HGNC:16922	-	0	 0.110	0.102
AGAP10	HGNC:23462	-	0	 0.082	0.080
AGAP11	HGNC:29421	-	0	 0.083	0.083
AGAP2	HGNC:16921	-	0	 0.110	0.093
AGAP3	HGNC:16923	-	0	 0.095	0.090
AGAP4	HGNC:23459	-	0	 0.088	0.083
AGAP5	HGNC:23467	-	0	 0.082	0.080
AGAP6	HGNC:23466	-	0	 0.083	0.080
AGAP7	HGNC:23465	-	0	 0.083	0.080
AGAP8	HGNC:23464	-	0	 0.082	0.080
AGAP9	HGNC:23463	-	0	 0.082	0.080
AGBL1	HGNC:26504	-	0	 0.084	0.082
AGBL2	HGNC:26296	-	0	 0.091	0.093
AGBL3	HGNC:27981	-	0	 0.088	0.086
AGBL4	HGNC:25892	-	0	 0.086	0.083
AGBL5	HGNC:26147	-	0	 0.097	0.100
AGER	HGNC:320	-	0	 0.128	0.120
AGFG1	HGNC:5175	-	0	 0.115	0.122
AGFG2	HGNC:5177	-	0	 0.100	0.105
AGGF1	HGNC:24684	-	0	 0.102	0.102
AGK	HGNC:21869	-	0	 0.100	0.098
AGL	HGNC:321	-	0	 0.109	0.121
AGMAT	HGNC:18407	-	0	 0.095	0.092
AGMO	HGNC:33784	-	0	 0.085	0.082
AGO1	HGNC:3262	-	0	 0.119	0.112
AGO2	HGNC:3263	-	0	 0.127	0.108
AGO3	HGNC:18421	-	0	 0.098	0.083
AGO4	HGNC:18424	-	0	 0.103	0.097
AGPAT1	HGNC:324	-	0	 0.120	0.117
AGPAT2	HGNC:325	-	0	 0.122	0.097
AGPAT3	HGNC:326	-	0	 0.111	0.102
AGPAT4	HGNC:20885	-	0	 0.118	0.112
AGPAT5	HGNC:20886	-	0	 0.111	0.101
AGPAT6	HGNC:20880	-	0	 0.113	0.104
AGPAT9	HGNC:28157	-	0	 0.109	0.091
AGPS	HGNC:327	-	0	 0.107	0.106
AGR2	HGNC:328	-	0	 0.111	0.129
AGR3	HGNC:24167	-	0	 0.096	0.095
AGRN	HGNC:329	-	0	 0.134	0.149
AGRP	HGNC:330	-	0	 0.110	0.096
AGT	HGNC:333	-	0	 0.137	0.129
AGTPBP1	HGNC:17258	-	0	 0.102	0.148
AGTR1	HGNC:336	-	0	 0.127	0.126
AGTR2	HGNC:338	-	0	 0.126	0.110
AGTRAP	HGNC:13539	-	0	 0.096	0.098
AGXT	HGNC:341	-	0	 0.111	0.108
AGXT2	HGNC:14412	-	0	 0.099	0.092
AHCTF1	HGNC:24618	-	0	 0.103	0.100
AHCY	HGNC:343	-	0	 0.111	0.118
AHCYL1	HGNC:344	-	0	 0.109	0.108
AHCYL2	HGNC:22204	-	0	 0.108	0.127
AHDC1	HGNC:25230	-	0	 0.098	0.092
AHI1	HGNC:21575	-	1	 0.301	0.230
AHNAK	HGNC:347	-	0	 0.127	0.124
AHNAK2	HGNC:20125	-	0	 0.101	0.101
AHR	HGNC:348	-	0	 0.162	0.141
AHRR	HGNC:346	-	0	 0.094	0.087
AHSA1	HGNC:1189	-	0	 0.105	0.102
AHSA2	HGNC:20437	-	0	 0.095	0.088
AHSG	HGNC:349	-	0	 0.111	0.103
AHSP	HGNC:18075	-	0	 0.091	0.090
AICDA	HGNC:13203	-	0	 0.107	0.096
AIDA	HGNC:25761	-	0	 0.098	0.091
AIF1	HGNC:352	-	0	 0.136	0.188
AIF1L	HGNC:28904	-	0	 0.099	0.102
AIFM1	HGNC:8768	-	0	 0.121	0.104
AIFM2	HGNC:21411	-	0	 0.101	0.100
AIFM3	HGNC:26398	-	0	 0.101	0.093
AIG1	HGNC:21607	-	0	 0.100	0.093
AIM1	HGNC:356	-	0	 0.122	0.121
AIM1L	HGNC:17295	-	0	 0.097	0.094
AIM2	HGNC:357	-	0	 0.136	0.109
AIMP1	HGNC:10648	-	0	 0.115	0.114
AIMP2	HGNC:20609	-	0	 0.112	0.103
AIP	HGNC:358	-	0	 0.112	0.111
AIPL1	HGNC:359	-	0	 0.097	0.086
AIRE	HGNC:360	-	1	 0.344	0.120
AJAP1	HGNC:30801	-	1	 0.167	0.434
AJUBA	HGNC:20250	-	0	 0.107	0.111
AK1	HGNC:361	-	0	 0.110	0.110
AK2	HGNC:362	-	0	 0.116	0.113
AK3	HGNC:17376	-	0	 0.108	0.101
AK4	HGNC:363	-	0	 0.113	0.106
AK5	HGNC:365	-	0	 0.116	0.109
AK6	HGNC:49151	-	0	 0.082	0.080
AK7	HGNC:20091	-	0	 0.093	0.089
AK8	HGNC:26526	-	0	 0.090	0.083
AK9	HGNC:33814	-	0	 0.090	0.090
AKAP1	HGNC:367	-	0	 0.113	0.107
AKAP10	HGNC:368	-	0	 0.106	0.101
AKAP11	HGNC:369	-	0	 0.103	0.110
AKAP12	HGNC:370	-	0	 0.140	0.126
AKAP13	HGNC:371	-	0	 0.121	0.105
AKAP14	HGNC:24061	-	0	 0.087	0.084
AKAP17A	HGNC:18783	-	0	 0.095	0.091
AKAP2	HGNC:372	-	0	 0.110	0.107
AKAP3	HGNC:373	-	0	 0.097	0.104
AKAP4	HGNC:374	-	0	 0.098	0.093
AKAP5	HGNC:375	-	0	 0.108	0.098
AKAP6	HGNC:376	-	0	 0.107	0.099
AKAP7	HGNC:377	-	0	 0.108	0.103
AKAP8	HGNC:378	-	0	 0.103	0.093
AKAP8L	HGNC:29857	-	0	 0.101	0.096
AKAP9	HGNC:379	-	0	 0.126	0.130
AKIP1	HGNC:1170	-	0	 0.095	0.093
AKIRIN1	HGNC:25744	-	0	 0.106	0.112
AKIRIN2	HGNC:21407	-	0	 0.108	0.103
AKNA	HGNC:24108	-	0	 0.102	0.093
AKNAD1	HGNC:28398	-	0	 0.087	0.081
AKR1A1	HGNC:380	-	0	 0.114	0.112
AKR1B1	HGNC:381	-	0	 0.126	0.109
AKR1B10	HGNC:382	-	0	 0.101	0.095
AKR1B15	HGNC:37281	-	0	 0.092	0.087
AKR1C1	HGNC:384	-	0	 0.120	0.136
AKR1C2	HGNC:385	-	0	 0.104	0.112
AKR1C3	HGNC:386	-	0	 0.121	0.120
AKR1C4	HGNC:387	-	0	 0.098	0.089
AKR1CL1	HGNC:23469	-	0	 0.082	0.080
AKR1D1	HGNC:388	-	0	 0.103	0.100
AKR1E2	HGNC:23437	-	0	 0.094	0.090
AKR7A2	HGNC:389	-	0	 0.104	0.106
AKR7A3	HGNC:390	-	0	 0.094	0.091
AKR7L	HGNC:24056	-	0	 0.083	0.082
AKT1	HGNC:391	-	0	 0.233	0.117
AKT1S1	HGNC:28426	-	0	 0.114	0.092
AKT2	HGNC:392	-	0	 0.169	0.109
AKT3	HGNC:393	-	0	 0.182	0.128
AKTIP	HGNC:16710	-	0	 0.123	0.108
ALAD	HGNC:395	-	0	 0.103	0.097
ALAS1	HGNC:396	-	0	 0.121	0.111
ALAS2	HGNC:397	-	0	 0.112	0.100
ALB	HGNC:399	-	0	 0.142	0.245
ALCAM	HGNC:400	-	0	 0.180	0.153
ALDH16A1	HGNC:28114	-	0	 0.088	0.088
ALDH18A1	HGNC:9722	-	0	 0.108	0.104
ALDH1A1	HGNC:402	-	0	 0.147	0.139
ALDH1A2	HGNC:15472	-	0	 0.118	0.095
ALDH1A3	HGNC:409	-	0	 0.112	0.103
ALDH1B1	HGNC:407	-	0	 0.114	0.120
ALDH1L1	HGNC:3978	-	0	 0.100	0.153
ALDH1L2	HGNC:26777	-	0	 0.092	0.088
ALDH2	HGNC:404	-	1	 0.215	0.314
ALDH3A1	HGNC:405	-	0	 0.104	0.110
ALDH3A2	HGNC:403	-	0	 0.127	0.130
